date,region,Fine dust 1 hour (ã/ã¥),Fine dust 24 hour (ã/ã¥),Ultra fine dust(ã/ã¥),Ozon(ppm),NO2(ppm),CO(ppm),SO2(ppm)
201910311900,영등포구,167,93,0,0.047,0.031,0.8,0.001
201910311900,동작구,165,115,43,0.042,0.022,0.5,0.004
201910311900,관악구,171,105,37,0.025,0.02,0.5,0.004
201910311900,금천구,142,87,46,0.04,0.033,0.5,0.003
201910311900,강서구,173,120,48,0.042,0.037,0.6,0.004
201910311900,양천구,170,125,38,0.061,0.035,0.7,0.007
201910311900,구로구,137,89,46,0.058,0.026,0.4,0.005
201910311900,서초구,194,124,49,0.064,0.023,0.4,0.004
201910311900,강남구,167,109,40,0.063,0.024,0.6,0.004
201910311900,강동구,185,118,46,0.055,0.022,0.6,0.003
201910311900,송파구,144,94,40,0.057,0.024,0.6,0.003
201910311800,종로구,121,84,36,0.038,0.03,0.6,0.004
201910311800,용산구,131,86,37,0.048,0.037,0.5,0.004
201910311800,중구,122,76,32,0.051,0.026,0.5,0.004
201910311800,서대문구,152,100,36,0.053,0.026,0.8,0.005
201910311800,마포구,145,93,38,0.045,0.037,0.6,0.004
201910311800,은평구,161,104,41,0.056,0.031,0.8,0.005
201910311800,동대문구,134,89,30,0.056,0.022,0.5,0.004
201910311800,중랑구,153,100,31,0.047,0.029,0.6,0.004
201910311800,성북구,166,115,0,0.047,0.033,0.8,0.003
201910311800,노원구,114,68,43,0.041,0.018,0.7,0.005
201910311800,광진구,185,119,42,0.06,0.017,0.6,0.003
201910311800,도봉구,149,86,41,0.062,0.017,0.6,0.003
201910311800,성동구,136,93,31,0.056,0.031,0.5,0.003
201910311800,강북구,190,108,58,0.048,0.024,0.6,0.003
201910311800,영등포구,124,85,38,0.054,0.022,0.6,0.001
201910311800,양천구,173,108,39,0.06,0.035,0.6,0.007
201910311800,금천구,124,79,39,0.041,0.031,0.5,0.004
201910311800,강서구,174,103,45,0.053,0.027,0.5,0.004
201910311800,관악구,147,92,30,0.026,0.018,0.5,0.003
201910311800,동작구,158,98,43,0.041,0.019,0.4,0.004
201910311800,구로구,124,80,43,0.062,0.021,0.3,0.005
201910311800,강동구,170,104,47,0.057,0.021,0.5,0.004
201910311800,송파구,132,93,39,0.054,0.025,0.5,0.003
201910311800,서초구,179,116,47,0.063,0.023,0.4,0.004
201910311800,강남구,159,96,37,0.065,0.022,0.5,0.004
201910311700,중구,111,68,33,0.047,0.031,0.6,0.005
201910311700,용산구,122,75,33,0.053,0.029,0.5,0.004
201910311700,종로구,122,72,37,0.041,0.025,0.5,0.004
201910311700,은평구,154,86,42,0.062,0.024,0.8,0.005
201910311700,마포구,153,81,40,0.057,0.028,0.5,0.004
201910311700,서대문구,156,88,36,0.059,0.02,0.8,0.004
201910311700,중랑구,141,87,28,0.05,0.026,0.5,0.004
201910311700,도봉구,129,73,35,0.062,0.017,0.5,0.003
201910311700,노원구,99,58,41,0.047,0.013,0.5,0.004
201910311700,강북구,162,92,48,0.047,0.023,0.5,0.003
201910311700,광진구,176,105,42,0.061,0.015,0.6,0.003
201910311700,성북구,153,98,31,0.047,0.033,0.7,0.003
201910311700,동대문구,132,79,31,0.056,0.021,0.5,0.003
201910311700,성동구,129,83,33,0.06,0.026,0.5,0.003
201910311700,구로구,116,76,42,0.064,0.017,0.3,0.005
201910311700,금천구,114,67,35,0.045,0.022,0.4,0.004
201910311700,영등포구,113,72,32,0.056,0.021,0.6,0.003
201910311700,동작구,153,85,42,0.042,0.016,0.4,0.004
201910311700,강서구,160,86,46,0.063,0.017,0.4,0.004
201910311700,양천구,174,93,39,0.073,0.028,0.5,0.006
201910311700,관악구,131,80,26,0.026,0.016,0.4,0.003
201910311700,강동구,154,93,41,0.057,0.019,0.5,0.003
201910311700,강남구,143,86,37,0.065,0.021,0.5,0.004
201910311700,서초구,165,103,44,0.064,0.021,0.3,0.004
201910311700,송파구,127,76,40,0.058,0.018,0.5,0.003
201910311600,종로구,109,62,33,0.043,0.022,0.5,0.004
201910311600,용산구,113,62,32,0.055,0.026,0.4,0.004
201910311600,중구,96,59,29,0.054,0.023,0.5,0.004
201910311600,은평구,133,73,33,0.059,0.022,0.7,0.005
201910311600,서대문구,133,70,31,0.057,0.018,0.8,0.005
201910311600,마포구,122,67,33,0.06,0.021,0.5,0.004
201910311600,광진구,154,88,37,0.059,0.015,0.6,0.003
201910311600,중랑구,127,71,27,0.053,0.02,0.5,0.003
201910311600,노원구,78,52,32,0.046,0.012,0.4,0.005
201910311600,성동구,123,70,30,0.059,0.026,0.4,0.003
201910311600,동대문구,119,68,27,0.059,0.017,0.5,0.003
201910311600,성북구,153,92,31,0.049,0.028,0.7,0.003
201910311600,도봉구,106,65,30,0.057,0.017,0.5,0.003
201910311600,강북구,127,79,41,0.046,0.021,0.4,0.003
201910311600,구로구,108,69,39,0.064,0.016,0.3,0.005
201910311600,영등포구,114,62,30,0.057,0.019,0.5,0.003
201910311600,금천구,101,58,33,0.049,0.017,0.4,0.004
201910311600,관악구,120,71,25,0.024,0.015,0.4,0.003
201910311600,동작구,121,73,35,0.043,0.013,0.4,0.004
201910311600,강서구,129,72,39,0.062,0.015,0.4,0.004
201910311600,양천구,139,74,32,0.074,0.025,0.5,0.006
201910311600,강동구,127,76,36,0.057,0.017,0.5,0.003
201910311600,강남구,125,71,30,0.064,0.019,0.5,0.004
201910311600,송파구,110,64,40,0.0,0.0,0.0,0.0
201910311600,서초구,153,90,42,0.064,0.02,0.3,0.004
201910311500,중구,79,48,25,0.049,0.023,0.5,0.004
201910311500,용산구,99,50,27,0.05,0.028,0.4,0.004
201910311500,종로구,89,52,31,0.041,0.021,0.5,0.004
201910311500,은평구,100,61,30,0.057,0.02,0.7,0.005
201910311500,서대문구,97,62,30,0.052,0.017,0.7,0.005
201910311500,마포구,91,54,26,0.054,0.02,0.4,0.004
201910311500,성북구,117,77,27,0.048,0.025,0.6,0.003
201910311500,노원구,73,44,29,0.043,0.013,0.4,0.005
201910311500,성동구,105,59,27,0.056,0.024,0.4,0.003
201910311500,도봉구,84,54,25,0.054,0.015,0.5,0.004
201910311500,강북구,109,66,35,0.046,0.017,0.4,0.004
201910311500,동대문구,101,57,21,0.056,0.016,0.4,0.003
201910311500,중랑구,111,59,22,0.049,0.021,0.5,0.004
201910311500,광진구,129,74,37,0.057,0.014,0.5,0.004
201910311500,관악구,104,60,20,0.025,0.016,0.4,0.003
201910311500,영등포구,83,53,26,0.053,0.017,0.4,0.003
201910311500,강서구,102,57,31,0.058,0.014,0.4,0.004
201910311500,금천구,80,47,29,0.044,0.02,0.4,0.004
201910311500,구로구,102,60,36,0.062,0.013,0.3,0.005
201910311500,양천구,102,62,22,0.066,0.026,0.4,0.007
201910311500,동작구,100,63,31,0.04,0.012,0.3,0.004
201910311500,강동구,120,62,34,0.051,0.019,0.4,0.004
201910311500,서초구,132,77,34,0.063,0.015,0.3,0.004
201910311500,송파구,0,48,0,0.0,0.0,0.0,0.0
201910311500,강남구,108,59,25,0.064,0.015,0.4,0.004
201910311400,중구,66,41,24,0.047,0.022,0.4,0.005
201910311400,용산구,73,38,23,0.047,0.026,0.4,0.004
201910311400,종로구,72,43,26,0.039,0.022,0.5,0.005
201910311400,은평구,83,52,25,0.049,0.023,0.7,0.006
201910311400,마포구,74,47,23,0.05,0.021,0.4,0.005
201910311400,서대문구,89,55,21,0.048,0.018,0.7,0.005
201910311400,성북구,110,63,27,0.043,0.029,0.6,0.003
201910311400,강북구,109,55,36,0.042,0.022,0.4,0.004
201910311400,중랑구,86,47,22,0.043,0.025,0.5,0.004
201910311400,성동구,88,47,23,0.05,0.026,0.4,0.003
201910311400,노원구,64,36,28,0.038,0.016,0.5,0.005
201910311400,광진구,116,61,34,0.05,0.017,0.5,0.004
201910311400,동대문구,79,47,21,0.051,0.019,0.4,0.004
201910311400,도봉구,81,46,28,0.048,0.019,0.5,0.004
201910311400,구로구,88,49,32,0.061,0.012,0.3,0.005
201910311400,관악구,83,49,19,0.02,0.017,0.4,0.004
201910311400,동작구,86,52,27,0.039,0.013,0.4,0.005
201910311400,양천구,83,53,22,0.06,0.025,0.4,0.007
201910311400,금천구,65,38,24,0.042,0.017,0.4,0.005
201910311400,영등포구,73,47,23,0.051,0.017,0.4,0.004
201910311400,강서구,76,50,24,0.054,0.014,0.3,0.005
201910311400,강남구,85,47,24,0.056,0.02,0.4,0.004
201910311400,송파구,78,44,27,0.052,0.023,0.5,0.004
201910311400,강동구,85,52,27,0.044,0.023,0.4,0.003
201910311400,서초구,115,63,32,0.061,0.014,0.3,0.004
201910311300,용산구,49,30,19,0.033,0.036,0.4,0.005
201910311300,중구,48,36,19,0.031,0.035,0.5,0.005
201910311300,종로구,52,36,19,0.028,0.033,0.5,0.005
201910311300,마포구,56,41,19,0.039,0.028,0.5,0.005
201910311300,은평구,69,43,26,0.038,0.032,0.7,0.006
201910311300,서대문구,74,46,21,0.037,0.027,0.7,0.006
201910311300,노원구,38,31,14,0.016,0.026,0.6,0.006
201910311300,동대문구,55,40,17,0.035,0.03,0.5,0.004
201910311300,성동구,60,38,19,0.033,0.035,0.4,0.003
201910311300,중랑구,52,39,16,0.025,0.037,0.5,0.004
201910311300,성북구,0,50,24,0.031,0.037,0.7,0.004
201910311300,강북구,71,45,27,0.034,0.03,0.5,0.004
201910311300,도봉구,61,38,21,0.022,0.034,0.6,0.004
201910311300,광진구,75,50,20,0.029,0.028,0.6,0.004
201910311300,관악구,60,41,17,0.017,0.023,0.4,0.003
201910311300,동작구,69,44,24,0.032,0.021,0.4,0.005
201910311300,양천구,66,51,24,0.059,0.024,0.4,0.007
201910311300,강서구,61,44,22,0.045,0.02,0.4,0.005
201910311300,영등포구,59,41,23,0.038,0.025,0.4,0.005
201910311300,구로구,62,40,31,0.048,0.019,0.3,0.006
201910311300,금천구,45,31,21,0.033,0.026,0.4,0.005
201910311300,강동구,56,45,22,0.021,0.037,0.5,0.004
201910311300,서초구,86,54,27,0.047,0.023,0.3,0.005
201910311300,강남구,57,39,16,0.043,0.028,0.5,0.004
201910311300,송파구,57,37,21,0.043,0.024,0.5,0.005
201910311200,중구,36,33,16,0.013,0.049,0.6,0.005
201910311200,용산구,32,26,11,0.016,0.047,0.5,0.005
201910311200,종로구,38,33,16,0.015,0.041,0.6,0.005
201910311200,은평구,53,37,21,0.02,0.044,0.8,0.006
201910311200,서대문구,55,40,19,0.019,0.037,0.8,0.007
201910311200,마포구,46,38,16,0.023,0.038,0.5,0.006
201910311200,도봉구,45,32,21,0.01,0.037,0.6,0.004
201910311200,성동구,42,33,17,0.013,0.044,0.5,0.003
201910311200,성북구,62,48,18,0.01,0.048,0.7,0.004
201910311200,강북구,52,39,21,0.012,0.044,0.6,0.004
201910311200,광진구,51,48,23,0.012,0.034,0.6,0.004
201910311200,노원구,33,29,19,0.012,0.023,0.5,0.006
201910311200,동대문구,41,37,14,0.013,0.043,0.6,0.004
201910311200,중랑구,40,36,11,0.013,0.042,0.5,0.004
201910311200,구로구,43,37,26,0.031,0.028,0.3,0.006
201910311200,영등포구,51,37,24,0.024,0.033,0.4,0.003
201910311200,강서구,44,40,16,0.027,0.031,0.4,0.006
201910311200,관악구,43,37,13,0.01,0.026,0.4,0.003
201910311200,동작구,49,38,15,0.025,0.028,0.4,0.005
201910311200,양천구,48,47,16,0.035,0.035,0.5,0.007
201910311200,금천구,35,28,19,0.021,0.034,0.4,0.005
201910311200,강동구,47,43,18,0.015,0.038,0.5,0.004
201910311200,송파구,39,33,15,0.019,0.039,0.5,0.004
201910311200,강남구,41,35,12,0.023,0.038,0.5,0.005
201910311200,서초구,60,48,19,0.027,0.036,0.3,0.004
201910311100,용산구,27,24,11,0.009,0.047,0.5,0.005
201910311100,종로구,34,31,16,0.008,0.046,0.6,0.005
201910311100,중구,38,32,19,0.006,0.05,0.7,0.004
201910311100,서대문구,48,36,17,0.012,0.038,0.8,0.006
201910311100,은평구,46,34,25,0.012,0.047,0.8,0.006
201910311100,마포구,41,36,19,0.009,0.047,0.6,0.005
201910311100,동대문구,42,35,12,0.009,0.042,0.6,0.003
201910311100,성동구,36,31,15,0.01,0.042,0.5,0.003
201910311100,광진구,57,46,24,0.007,0.038,0.6,0.003
201910311100,강북구,51,35,24,0.007,0.041,0.6,0.004
201910311100,노원구,31,28,16,0.009,0.021,0.5,0.005
201910311100,중랑구,42,34,13,0.01,0.041,0.5,0.004
201910311100,성북구,57,45,19,0.009,0.044,0.7,0.003
201910311100,도봉구,40,29,21,0.005,0.035,0.7,0.003
201910311100,영등포구,37,34,20,0.014,0.038,0.4,0.003
201910311100,동작구,40,36,16,0.014,0.039,0.5,0.005
201910311100,강서구,46,38,18,0.017,0.035,0.4,0.006
201910311100,양천구,48,46,13,0.022,0.042,0.5,0.008
201910311100,관악구,38,36,11,0.008,0.022,0.5,0.004
201910311100,금천구,30,27,16,0.019,0.032,0.4,0.005
201910311100,구로구,39,35,22,0.022,0.032,0.3,0.006
201910311100,서초구,50,44,21,0.013,0.044,0.4,0.004
201910311100,송파구,33,32,16,0.015,0.04,0.5,0.004
201910311100,강남구,35,33,12,0.011,0.044,0.5,0.004
201910311100,강동구,51,43,21,0.01,0.041,0.5,0.004
201910311000,용산구,27,23,12,0.006,0.046,0.5,0.004
201910311000,중구,35,31,16,0.004,0.051,0.8,0.004
201910311000,종로구,32,31,14,0.005,0.045,0.7,0.004
201910311000,마포구,39,35,14,0.007,0.044,0.6,0.004
201910311000,은평구,35,31,17,0.012,0.039,0.8,0.005
201910311000,서대문구,40,34,17,0.009,0.036,0.8,0.005
201910311000,노원구,30,28,15,0.007,0.02,0.5,0.005
201910311000,동대문구,40,34,16,0.006,0.041,0.6,0.003
201910311000,성북구,49,41,14,0.005,0.042,0.8,0.003
201910311000,성동구,35,29,17,0.006,0.042,0.5,0.003
201910311000,광진구,60,42,25,0.004,0.038,0.6,0.003
201910311000,도봉구,37,26,22,0.005,0.031,0.6,0.003
201910311000,강북구,38,32,17,0.007,0.036,0.6,0.003
201910311000,중랑구,40,33,12,0.007,0.039,0.6,0.003
201910311000,관악구,39,35,12,0.005,0.029,0.6,0.004
201910311000,동작구,38,36,16,0.008,0.043,0.6,0.005
201910311000,양천구,63,45,18,0.013,0.052,0.6,0.008
201910311000,구로구,40,33,26,0.015,0.037,0.4,0.006
201910311000,금천구,23,27,9,0.021,0.027,0.4,0.005
201910311000,영등포구,42,33,17,0.006,0.045,0.6,0.001
201910311000,강서구,39,38,15,0.012,0.042,0.5,0.005
201910311000,강남구,37,32,12,0.006,0.046,0.6,0.004
201910311000,강동구,45,41,20,0.004,0.045,0.6,0.003
201910311000,송파구,38,30,17,0.012,0.04,0.5,0.003
201910311000,서초구,53,41,21,0.01,0.046,0.5,0.004
201910310900,종로구,31,31,12,0.004,0.044,0.8,0.004
201910310900,용산구,25,23,11,0.004,0.045,0.5,0.004
201910310900,중구,33,30,14,0.003,0.049,0.7,0.004
201910310900,은평구,35,30,17,0.011,0.037,0.7,0.005
201910310900,서대문구,36,32,15,0.011,0.031,0.8,0.005
201910310900,마포구,36,34,12,0.005,0.046,0.7,0.004
201910310900,광진구,49,38,25,0.003,0.031,0.6,0.003
201910310900,동대문구,36,32,12,0.003,0.037,0.7,0.003
201910310900,노원구,29,27,16,0.004,0.023,0.6,0.005
201910310900,성북구,42,39,14,0.003,0.038,0.7,0.003
201910310900,성동구,33,28,19,0.004,0.042,0.5,0.003
201910310900,도봉구,31,23,17,0.004,0.027,0.6,0.003
201910310900,강북구,32,30,14,0.005,0.031,0.6,0.002
201910310900,중랑구,34,31,11,0.004,0.037,0.6,0.003
201910310900,양천구,42,41,16,0.004,0.056,0.8,0.008
201910310900,관악구,36,35,13,0.004,0.018,0.7,0.003
201910310900,금천구,26,28,13,0.018,0.031,0.5,0.004
201910310900,영등포구,35,31,17,0.005,0.041,0.5,0.001
201910310900,강서구,39,37,17,0.004,0.048,0.6,0.005
201910310900,동작구,34,35,18,0.005,0.047,0.6,0.004
201910310900,구로구,44,31,30,0.009,0.038,0.5,0.005
201910310900,송파구,36,29,17,0.008,0.041,0.6,0.004
201910310900,강동구,44,39,20,0.003,0.042,0.6,0.003
201910310900,강남구,36,31,11,0.004,0.044,0.6,0.004
201910310900,서초구,50,38,21,0.008,0.045,0.5,0.004
201910310800,중구,30,29,14,0.002,0.047,0.7,0.004
201910310800,종로구,28,31,14,0.002,0.048,0.9,0.004
201910310800,용산구,21,22,11,0.002,0.04,0.6,0.003
201910310800,은평구,30,28,18,0.009,0.038,0.7,0.005
201910310800,마포구,31,34,13,0.003,0.045,0.6,0.003
201910310800,서대문구,34,31,12,0.005,0.037,0.8,0.004
201910310800,도봉구,23,21,14,0.002,0.031,0.6,0.003
201910310800,중랑구,29,30,10,0.005,0.032,0.5,0.003
201910310800,강북구,28,30,13,0.003,0.028,0.5,0.002
201910310800,노원구,29,26,18,0.002,0.024,0.7,0.004
201910310800,광진구,40,36,22,0.001,0.031,0.5,0.002
201910310800,성동구,28,27,13,0.002,0.04,0.5,0.003
201910310800,동대문구,30,31,11,0.002,0.037,0.7,0.002
201910310800,성북구,39,39,15,0.002,0.038,0.8,0.002
201910310800,양천구,39,41,16,0.002,0.052,0.7,0.008
201910310800,구로구,30,28,25,0.008,0.037,0.4,0.004
201910310800,강서구,36,37,17,0.002,0.046,0.6,0.004
201910310800,금천구,25,29,15,0.002,0.044,0.6,0.003
201910310800,영등포구,32,32,19,0.005,0.041,0.4,0.001
201910310800,관악구,32,35,12,0.004,0.013,0.6,0.004
201910310800,동작구,36,35,18,0.003,0.046,0.6,0.003
201910310800,강남구,30,30,13,0.002,0.041,0.5,0.003
201910310800,송파구,30,27,16,0.006,0.039,0.5,0.003
201910310800,강동구,43,37,21,0.002,0.037,0.5,0.003
201910310800,서초구,40,36,19,0.007,0.043,0.5,0.003
201910310700,용산구,22,22,12,0.001,0.037,0.6,0.003
201910310700,종로구,27,31,16,0.002,0.045,0.8,0.004
201910310700,중구,28,28,15,0.002,0.045,0.6,0.003
201910310700,서대문구,36,30,13,0.002,0.042,0.8,0.004
201910310700,은평구,32,28,14,0.005,0.043,0.8,0.005
201910310700,마포구,32,34,14,0.002,0.045,0.6,0.003
201910310700,노원구,29,25,16,0.002,0.022,0.7,0.004
201910310700,강북구,31,31,16,0.002,0.031,0.5,0.002
201910310700,성북구,35,38,10,0.002,0.039,0.9,0.002
201910310700,동대문구,31,31,11,0.002,0.036,0.6,0.002
201910310700,도봉구,22,20,10,0.002,0.031,0.6,0.003
201910310700,중랑구,32,30,11,0.003,0.036,0.5,0.003
201910310700,성동구,27,26,10,0.002,0.04,0.8,0.003
201910310700,광진구,35,34,18,0.001,0.03,0.5,0.002
201910310700,영등포구,29,32,16,0.005,0.041,0.3,0.001
201910310700,양천구,40,41,15,0.001,0.049,0.6,0.008
201910310700,동작구,35,35,18,0.002,0.043,0.5,0.003
201910310700,금천구,25,29,16,0.002,0.04,0.5,0.003
201910310700,관악구,33,35,11,0.004,0.014,0.5,0.003
201910310700,구로구,28,28,22,0.007,0.037,0.4,0.004
201910310700,강서구,41,37,18,0.002,0.047,0.6,0.004
201910310700,송파구,23,27,13,0.005,0.036,0.6,0.003
201910310700,강동구,34,36,19,0.002,0.032,0.5,0.003
201910310700,강남구,29,31,15,0.002,0.037,0.4,0.003
201910310700,서초구,33,36,17,0.006,0.04,0.4,0.003
201910310600,종로구,31,31,14,0.002,0.043,0.6,0.003
201910310600,용산구,23,22,13,0.002,0.041,0.5,0.003
201910310600,중구,27,28,14,0.002,0.044,0.6,0.003
201910310600,마포구,32,34,14,0.002,0.044,0.6,0.003
201910310600,서대문구,29,28,13,0.002,0.039,0.9,0.005
201910310600,은평구,26,27,15,0.004,0.044,0.7,0.005
201910310600,성북구,38,39,10,0.002,0.039,0.8,0.002
201910310600,중랑구,29,30,9,0.003,0.035,0.5,0.002
201910310600,노원구,26,24,16,0.002,0.021,0.6,0.004
201910310600,도봉구,21,20,9,0.002,0.032,0.6,0.002
201910310600,강북구,30,30,15,0.002,0.032,0.6,0.002
201910310600,성동구,27,26,11,0.002,0.041,0.4,0.002
201910310600,광진구,33,34,18,0.002,0.028,0.5,0.002
201910310600,동대문구,29,31,11,0.002,0.037,0.6,0.002
201910310600,관악구,33,35,11,0.004,0.012,0.5,0.003
201910310600,동작구,35,34,16,0.004,0.038,0.4,0.003
201910310600,영등포구,31,32,14,0.004,0.04,0.5,0.001
201910310600,강서구,33,36,16,0.002,0.046,0.5,0.004
