date,region,Fine dust 1 hour (ã/ã¥),Fine dust 24 hour (ã/ã¥),Ultra fine dust(ã/ã¥),Ozon(ppm),NO2(ppm),CO(ppm),SO2(ppm)
201905312200,관악구,36,32,21,0.05,0.019,0.3,0.004
201905312200,강남구,15,17,10,0.045,0.015,0.2,0.005
201905312200,강동구,19,21,12,0.039,0.02,0.3,0.003
201905312200,서초구,21,28,18,0.052,0.017,0.2,0.003
201905312200,송파구,22,24,17,0.051,0.02,0.3,0.003
201905312100,종로구,19,21,10,0.049,0.019,0.4,0.004
201905312100,용산구,11,18,9,0.054,0.019,0.3,0.003
201905312100,중구,16,17,13,0.053,0.025,0.3,0.003
201905312100,은평구,22,24,16,0.062,0.016,0.2,0.004
201905312100,서대문구,24,26,14,0.056,0.013,0.6,0.002
201905312100,마포구,29,29,18,0.05,0.017,0.3,0.004
201905312100,중랑구,16,18,13,0.053,0.015,0.3,0.005
201905312100,동대문구,15,16,8,0.054,0.018,0.3,0.003
201905312100,성동구,20,25,10,0.057,0.02,0.3,0.003
201905312100,노원구,22,23,15,0.049,0.014,0.3,0.004
201905312100,도봉구,16,25,7,0.061,0.007,0.3,0.005
201905312100,성북구,22,33,8,0.049,0.02,0.6,0.003
201905312100,광진구,22,26,18,0.044,0.017,0.5,0.005
201905312100,강북구,24,24,10,0.054,0.007,0.3,0.003
201905312100,금천구,19,19,14,0.043,0.022,0.3,0.003
201905312100,영등포구,35,33,27,0.047,0.014,0.3,0.003
201905312100,강서구,25,23,13,0.05,0.024,0.5,0.007
201905312100,관악구,38,29,0,0.054,0.02,0.3,0.004
201905312100,구로구,22,24,15,0.056,0.013,0.2,0.004
201905312100,동작구,19,21,11,0.047,0.017,0.3,0.003
201905312100,양천구,24,24,13,0.044,0.021,0.4,0.003
201905312100,강남구,14,17,10,0.047,0.014,0.3,0.004
201905312100,서초구,17,30,13,0.059,0.012,0.2,0.003
201905312100,송파구,27,23,9,0.052,0.021,0.3,0.003
201905312100,강동구,20,22,13,0.041,0.018,0.3,0.004
201905312000,중구,20,17,12,0.051,0.028,0.4,0.003
201905312000,용산구,15,18,11,0.054,0.022,0.3,0.003
201905312000,종로구,24,21,14,0.048,0.02,0.4,0.004
201905312000,마포구,28,28,14,0.054,0.016,0.3,0.004
201905312000,은평구,21,25,18,0.064,0.016,0.2,0.004
201905312000,서대문구,22,25,12,0.057,0.014,0.5,0.003
201905312000,성동구,18,27,10,0.055,0.023,0.3,0.003
201905312000,동대문구,15,17,9,0.055,0.017,0.3,0.004
201905312000,성북구,21,35,10,0.048,0.022,0.5,0.003
201905312000,강북구,25,25,12,0.054,0.008,0.3,0.003
201905312000,광진구,26,28,12,0.047,0.018,0.4,0.005
201905312000,도봉구,21,26,11,0.06,0.008,0.3,0.005
201905312000,노원구,27,22,16,0.05,0.014,0.3,0.005
201905312000,중랑구,18,18,12,0.052,0.016,0.3,0.005
201905312000,관악구,42,27,0,0.059,0.015,0.2,0.004
201905312000,금천구,19,19,12,0.047,0.017,0.3,0.003
201905312000,영등포구,34,32,27,0.047,0.015,0.3,0.002
201905312000,구로구,24,24,12,0.057,0.014,0.2,0.004
201905312000,동작구,21,21,12,0.05,0.015,0.3,0.003
201905312000,강서구,22,22,13,0.059,0.018,0.4,0.005
201905312000,양천구,23,24,12,0.046,0.02,0.4,0.004
201905312000,강동구,22,22,15,0.041,0.019,0.3,0.004
201905312000,강남구,19,18,11,0.048,0.015,0.2,0.005
201905312000,서초구,39,31,16,0.061,0.012,0.2,0.003
201905312000,송파구,22,22,14,0.054,0.022,0.3,0.003
201905311900,중구,19,16,13,0.056,0.024,0.4,0.003
201905311900,용산구,19,19,12,0.055,0.022,0.3,0.003
201905311900,종로구,25,20,13,0.051,0.019,0.4,0.004
201905311900,마포구,27,27,19,0.054,0.017,0.3,0.004
201905311900,서대문구,23,26,9,0.059,0.013,0.5,0.003
201905311900,은평구,21,25,14,0.065,0.014,0.2,0.004
201905311900,성북구,32,38,14,0.054,0.017,0.5,0.003
201905311900,성동구,0,30,9,0.056,0.026,0.3,0.003
201905311900,도봉구,27,27,14,0.06,0.009,0.3,0.005
201905311900,노원구,24,20,14,0.051,0.013,0.3,0.004
201905311900,중랑구,20,17,14,0.055,0.015,0.3,0.006
201905311900,동대문구,19,15,12,0.056,0.018,0.4,0.004
201905311900,강북구,26,25,14,0.054,0.008,0.3,0.003
201905311900,광진구,27,28,18,0.047,0.019,0.4,0.005
201905311900,영등포구,28,31,20,0.049,0.015,0.3,0.003
201905311900,동작구,22,21,13,0.051,0.015,0.3,0.003
201905311900,관악구,31,25,15,0.061,0.014,0.2,0.004
201905311900,금천구,20,19,11,0.049,0.017,0.3,0.003
201905311900,강서구,23,22,11,0.058,0.021,0.4,0.005
201905311900,양천구,25,24,11,0.046,0.021,0.3,0.004
201905311900,구로구,35,24,14,0.06,0.012,0.2,0.004
201905311900,서초구,39,29,16,0.061,0.014,0.2,0.003
201905311900,강남구,20,17,11,0.047,0.016,0.2,0.005
201905311900,강동구,25,21,12,0.043,0.02,0.3,0.003
201905311900,송파구,26,23,14,0.054,0.024,0.3,0.003
201905311800,종로구,22,19,12,0.053,0.017,0.4,0.003
201905311800,용산구,23,19,11,0.052,0.028,0.3,0.004
201905311800,중구,11,15,6,0.06,0.017,0.4,0.003
201905311800,서대문구,29,26,11,0.059,0.014,0.5,0.003
201905311800,마포구,34,27,18,0.056,0.016,0.3,0.004
201905311800,은평구,28,26,14,0.066,0.014,0.2,0.004
201905311800,동대문구,17,14,10,0.059,0.017,0.2,0.004
201905311800,중랑구,18,17,13,0.056,0.017,0.3,0.006
201905311800,성북구,34,41,14,0.053,0.02,0.5,0.003
201905311800,노원구,22,20,10,0.052,0.013,0.3,0.004
201905311800,광진구,27,29,14,0.048,0.019,0.5,0.005
201905311800,도봉구,32,26,10,0.06,0.01,0.3,0.005
201905311800,성동구,26,29,9,0.054,0.029,0.3,0.003
201905311800,강북구,25,24,12,0.054,0.009,0.3,0.003
201905311800,영등포구,37,31,15,0.046,0.017,0.3,0.003
201905311800,양천구,26,23,13,0.049,0.019,0.3,0.004
201905311800,금천구,22,19,10,0.052,0.016,0.3,0.002
201905311800,강서구,24,21,12,0.059,0.022,0.3,0.005
201905311800,관악구,20,23,12,0.063,0.013,0.2,0.004
201905311800,동작구,24,20,12,0.052,0.015,0.3,0.002
201905311800,구로구,22,21,13,0.061,0.011,0.2,0.004
201905311800,강동구,24,21,13,0.043,0.02,0.3,0.004
201905311800,송파구,22,22,15,0.058,0.021,0.3,0.003
201905311800,서초구,27,27,19,0.058,0.018,0.2,0.003
201905311800,강남구,19,17,11,0.047,0.018,0.3,0.005
201905311700,중구,0,17,0,0.0,0.0,0.0,0.0
201905311700,용산구,17,18,10,0.053,0.029,0.3,0.003
201905311700,종로구,18,18,10,0.053,0.019,0.4,0.004
201905311700,은평구,27,26,15,0.064,0.015,0.2,0.005
201905311700,마포구,25,25,16,0.06,0.013,0.3,0.004
201905311700,서대문구,21,26,11,0.061,0.012,0.5,0.002
201905311700,중랑구,18,16,10,0.059,0.013,0.3,0.006
201905311700,도봉구,24,25,8,0.061,0.009,0.3,0.005
201905311700,노원구,21,20,9,0.053,0.011,0.3,0.004
201905311700,강북구,28,23,13,0.055,0.008,0.3,0.003
201905311700,광진구,32,29,19,0.051,0.019,0.4,0.005
201905311700,성북구,34,42,10,0.048,0.028,0.5,0.003
201905311700,동대문구,17,13,9,0.062,0.014,0.3,0.004
201905311700,성동구,33,29,11,0.057,0.029,0.3,0.003
201905311700,구로구,22,21,16,0.061,0.013,0.2,0.004
201905311700,금천구,19,18,11,0.051,0.016,0.3,0.003
201905311700,영등포구,33,29,0,0.044,0.02,0.4,0.004
201905311700,동작구,22,19,13,0.052,0.016,0.3,0.003
201905311700,강서구,23,20,11,0.063,0.018,0.3,0.005
201905311700,양천구,24,22,12,0.048,0.021,0.3,0.004
201905311700,관악구,28,23,12,0.062,0.013,0.2,0.004
201905311700,강동구,23,20,10,0.046,0.018,0.3,0.004
201905311700,강남구,21,16,12,0.051,0.017,0.2,0.004
201905311700,서초구,29,27,17,0.059,0.019,0.2,0.003
201905311700,송파구,21,21,12,0.06,0.02,0.3,0.003
201905311600,종로구,19,19,8,0.056,0.015,0.4,0.004
201905311600,용산구,23,18,10,0.058,0.025,0.3,0.003
201905311600,중구,0,17,0,0.0,0.0,0.0,0.0
201905311600,은평구,23,26,10,0.067,0.013,0.2,0.005
201905311600,서대문구,30,27,14,0.062,0.011,0.5,0.003
201905311600,마포구,22,25,11,0.062,0.011,0.2,0.004
201905311600,광진구,35,27,19,0.054,0.017,0.4,0.005
201905311600,중랑구,17,16,12,0.063,0.011,0.3,0.005
201905311600,노원구,19,20,10,0.055,0.011,0.3,0.004
201905311600,성동구,34,28,13,0.065,0.023,0.3,0.003
201905311600,동대문구,6,14,3,0.063,0.011,0.4,0.004
201905311600,성북구,47,42,12,0.044,0.033,0.5,0.003
201905311600,도봉구,33,25,7,0.063,0.008,0.2,0.005
201905311600,강북구,30,22,9,0.055,0.008,0.3,0.002
201905311600,구로구,25,20,10,0.064,0.01,0.2,0.004
201905311600,영등포구,30,28,13,0.046,0.017,0.3,0.004
201905311600,금천구,18,18,11,0.051,0.015,0.3,0.003
201905311600,관악구,28,21,8,0.064,0.013,0.2,0.004
201905311600,동작구,20,19,10,0.054,0.013,0.2,0.003
201905311600,강서구,20,20,10,0.067,0.012,0.3,0.004
201905311600,양천구,24,22,11,0.051,0.017,0.3,0.004
201905311600,강동구,21,19,12,0.048,0.016,0.3,0.004
201905311600,강남구,18,14,9,0.054,0.015,0.3,0.005
201905311600,송파구,27,22,9,0.063,0.018,0.3,0.003
201905311600,서초구,29,25,17,0.061,0.018,0.2,0.003
201905311500,중구,17,17,11,0.07,0.012,0.3,0.003
201905311500,용산구,23,16,9,0.058,0.025,0.3,0.003
201905311500,종로구,19,18,9,0.058,0.013,0.3,0.003
201905311500,은평구,26,26,16,0.066,0.013,0.2,0.005
201905311500,서대문구,25,26,10,0.0,0.0,0.0,0.0
201905311500,마포구,27,26,11,0.063,0.011,0.2,0.004
201905311500,성북구,67,40,16,0.048,0.032,0.5,0.003
201905311500,노원구,22,20,13,0.055,0.01,0.3,0.003
201905311500,성동구,28,27,15,0.064,0.025,0.3,0.003
201905311500,도봉구,24,23,7,0.064,0.007,0.2,0.004
201905311500,강북구,19,21,9,0.057,0.008,0.3,0.003
201905311500,동대문구,0,17,0,0.0,0.0,0.0,0.0
201905311500,중랑구,16,16,11,0.064,0.008,0.3,0.005
201905311500,광진구,33,25,14,0.055,0.016,0.4,0.005
201905311500,관악구,22,21,8,0.065,0.011,0.2,0.004
201905311500,영등포구,31,29,17,0.046,0.016,0.2,0.005
201905311500,강서구,18,20,9,0.067,0.013,0.2,0.003
201905311500,금천구,16,18,11,0.053,0.013,0.3,0.003
201905311500,구로구,20,18,12,0.064,0.01,0.2,0.004
201905311500,양천구,23,21,11,0.052,0.016,0.3,0.004
201905311500,동작구,14,19,7,0.055,0.01,0.2,0.003
201905311500,강동구,22,19,13,0.049,0.015,0.3,0.004
201905311500,서초구,29,24,15,0.064,0.014,0.2,0.003
201905311500,송파구,23,21,13,0.063,0.017,0.3,0.003
201905311500,강남구,16,13,10,0.055,0.013,0.3,0.005
201905311400,중구,17,17,9,0.068,0.016,0.3,0.003
201905311400,용산구,16,15,11,0.057,0.025,0.3,0.004
201905311400,종로구,21,18,11,0.057,0.014,0.3,0.004
201905311400,은평구,27,26,13,0.068,0.011,0.2,0.005
201905311400,마포구,25,26,17,0.064,0.011,0.2,0.004
201905311400,서대문구,29,26,9,0.065,0.008,0.5,0.003
201905311400,성북구,46,34,12,0.049,0.028,0.5,0.003
201905311400,강북구,22,21,10,0.057,0.007,0.3,0.002
201905311400,중랑구,17,16,13,0.062,0.012,0.2,0.006
201905311400,성동구,30,27,9,0.065,0.02,0.3,0.003
201905311400,노원구,24,19,12,0.056,0.009,0.3,0.004
201905311400,광진구,0,23,12,0.055,0.014,0.4,0.005
201905311400,동대문구,0,17,0,0.0,0.0,0.0,0.0
201905311400,도봉구,27,23,8,0.064,0.007,0.2,0.005
201905311400,구로구,20,19,12,0.065,0.008,0.2,0.004
201905311400,관악구,21,20,12,0.067,0.008,0.1,0.004
201905311400,동작구,18,20,9,0.055,0.011,0.2,0.003
201905311400,양천구,20,21,11,0.053,0.014,0.3,0.004
201905311400,금천구,17,18,9,0.053,0.012,0.3,0.003
201905311400,영등포구,25,28,14,0.047,0.016,0.2,0.005
201905311400,강서구,17,21,10,0.069,0.012,0.2,0.003
201905311400,강남구,13,13,9,0.059,0.01,0.2,0.004
201905311400,송파구,20,20,10,0.063,0.017,0.3,0.003
201905311400,강동구,20,18,11,0.049,0.014,0.3,0.005
201905311400,서초구,34,23,13,0.065,0.012,0.2,0.003
201905311300,용산구,17,15,11,0.056,0.024,0.3,0.003
201905311300,중구,18,16,8,0.068,0.015,0.3,0.004
201905311300,종로구,20,17,12,0.055,0.017,0.4,0.004
201905311300,마포구,26,27,17,0.061,0.012,0.2,0.004
201905311300,은평구,26,26,14,0.069,0.011,0.2,0.004
201905311300,서대문구,26,26,7,0.064,0.009,0.5,0.003
201905311300,노원구,21,18,10,0.056,0.01,0.3,0.004
201905311300,동대문구,23,16,8,0.064,0.014,0.3,0.004
201905311300,성동구,29,26,7,0.064,0.019,0.3,0.003
201905311300,중랑구,16,15,10,0.059,0.012,0.2,0.006
201905311300,성북구,39,32,17,0.056,0.017,0.5,0.003
201905311300,강북구,25,20,10,0.058,0.006,0.3,0.003
201905311300,도봉구,28,22,9,0.065,0.006,0.3,0.005
201905311300,광진구,25,22,14,0.054,0.015,0.4,0.005
201905311300,관악구,19,20,12,0.065,0.008,0.1,0.004
201905311300,동작구,23,21,9,0.055,0.01,0.2,0.003
201905311300,양천구,21,21,9,0.051,0.016,0.3,0.005
201905311300,강서구,23,22,10,0.066,0.014,0.2,0.004
201905311300,영등포구,30,29,0,0.046,0.014,0.2,0.004
201905311300,구로구,17,19,8,0.064,0.008,0.2,0.004
201905311300,금천구,18,18,14,0.054,0.012,0.3,0.003
201905311300,강동구,18,17,10,0.048,0.013,0.3,0.004
201905311300,서초구,19,22,11,0.066,0.009,0.2,0.003
201905311300,강남구,13,13,5,0.052,0.011,0.2,0.005
201905311300,송파구,23,20,10,0.061,0.018,0.3,0.003
201905311200,중구,18,15,9,0.065,0.016,0.3,0.004
201905311200,용산구,17,14,10,0.054,0.026,0.3,0.004
201905311200,종로구,18,16,10,0.052,0.018,0.4,0.004
201905311200,은평구,28,25,13,0.063,0.014,0.2,0.004
201905311200,서대문구,27,25,10,0.059,0.012,0.5,0.003
201905311200,마포구,27,27,15,0.058,0.012,0.2,0.004
201905311200,도봉구,23,20,11,0.061,0.008,0.3,0.005
201905311200,성동구,32,24,10,0.06,0.027,0.3,0.003
201905311200,성북구,40,30,17,0.048,0.024,0.5,0.004
201905311200,강북구,23,19,9,0.055,0.01,0.3,0.003
201905311200,광진구,24,21,11,0.051,0.016,0.4,0.005
201905311200,노원구,22,16,12,0.052,0.011,0.3,0.004
201905311200,동대문구,16,14,9,0.062,0.014,0.3,0.004
201905311200,중랑구,18,15,12,0.058,0.012,0.3,0.005
201905311200,구로구,16,19,10,0.064,0.007,0.2,0.004
201905311200,영등포구,35,28,17,0.043,0.016,0.2,0.004
201905311200,강서구,23,21,10,0.063,0.015,0.3,0.004
201905311200,관악구,24,20,13,0.065,0.008,0.1,0.004
201905311200,동작구,21,20,10,0.054,0.01,0.3,0.003
201905311200,양천구,22,21,11,0.047,0.019,0.3,0.004
201905311200,금천구,18,18,12,0.052,0.014,0.3,0.003
201905311200,강동구,20,17,10,0.047,0.014,0.3,0.004
201905311200,송파구,22,18,10,0.057,0.022,0.3,0.003
201905311200,강남구,13,13,7,0.053,0.012,0.2,0.004
201905311200,서초구,23,22,16,0.062,0.012,0.2,0.003
201905311100,용산구,19,13,10,0.051,0.027,0.3,0.003
201905311100,종로구,18,16,10,0.051,0.019,0.4,0.004
201905311100,중구,18,15,11,0.062,0.017,0.3,0.004
201905311100,서대문구,29,25,13,0.058,0.011,0.5,0.003
201905311100,은평구,31,24,12,0.059,0.016,0.2,0.005
201905311100,마포구,27,26,14,0.056,0.013,0.2,0.004
201905311100,동대문구,19,14,10,0.058,0.017,0.3,0.004
201905311100,성동구,33,21,14,0.054,0.027,0.3,0.003
201905311100,광진구,25,21,17,0.043,0.022,0.5,0.005
201905311100,강북구,21,18,9,0.05,0.012,0.3,0.003
201905311100,노원구,18,15,10,0.047,0.015,0.3,0.004
201905311100,중랑구,21,14,16,0.05,0.017,0.3,0.005
201905311100,성북구,40,27,14,0.043,0.031,0.5,0.004
201905311100,도봉구,31,19,12,0.053,0.011,0.3,0.005
201905311100,영등포구,29,26,13,0.043,0.015,0.2,0.004
201905311100,동작구,21,20,10,0.05,0.014,0.3,0.003
201905311100,강서구,28,20,10,0.061,0.016,0.3,0.004
201905311100,양천구,22,20,10,0.049,0.015,0.3,0.004
201905311100,관악구,19,19,10,0.061,0.011,0.1,0.004
201905311100,금천구,18,18,10,0.049,0.015,0.3,0.003
201905311100,구로구,22,19,15,0.061,0.009,0.2,0.004
201905311100,서초구,26,21,11,0.057,0.014,0.2,0.003
201905311100,송파구,19,18,12,0.052,0.023,0.3,0.003
201905311100,강남구,15,13,9,0.047,0.014,0.2,0.005
201905311100,강동구,19,16,10,0.04,0.022,0.3,0.004
201905311000,용산구,16,12,9,0.041,0.033,0.3,0.004
201905311000,중구,15,15,7,0.047,0.028,0.4,0.004
201905311000,종로구,16,16,7,0.038,0.029,0.4,0.004
201905311000,마포구,37,26,18,0.046,0.019,0.3,0.004
201905311000,은평구,28,24,15,0.054,0.02,0.2,0.005
201905311000,서대문구,35,24,12,0.046,0.02,0.6,0.004
201905311000,노원구,15,16,8,0.044,0.015,0.3,0.004
201905311000,동대문구,16,13,8,0.048,0.022,0.4,0.004
201905311000,성북구,38,24,17,0.035,0.037,0.6,0.004
201905311000,성동구,27,20,12,0.047,0.029,0.3,0.003
201905311000,광진구,22,20,12,0.04,0.021,0.4,0.005
201905311000,도봉구,21,16,10,0.053,0.009,0.3,0.005
201905311000,강북구,18,18,6,0.048,0.011,0.3,0.003
201905311000,중랑구,15,13,10,0.045,0.019,0.3,0.006
201905311000,관악구,20,19,10,0.053,0.017,0.2,0.004
201905311000,동작구,22,19,11,0.043,0.019,0.3,0.003
201905311000,양천구,25,20,12,0.04,0.023,0.4,0.004
201905311000,구로구,22,19,15,0.05,0.015,0.2,0.004
201905311000,금천구,18,19,11,0.044,0.019,0.3,0.003
201905311000,영등포구,31,25,0,0.035,0.021,0.2,0.004
201905311000,강서구,22,18,10,0.053,0.022,0.4,0.004
201905311000,강남구,15,13,6,0.043,0.016,0.2,0.005
201905311000,강동구,15,16,8,0.039,0.019,0.3,0.004
201905311000,송파구,18,18,7,0.05,0.022,0.3,0.003
201905311000,서초구,33,20,18,0.05,0.018,0.2,0.003
201905310900,종로구,17,17,8,0.041,0.023,0.3,0.004
201905310900,용산구,11,12,6,0.04,0.03,0.3,0.003
201905310900,중구,13,16,6,0.043,0.031,0.3,0.003
201905310900,은평구,22,24,16,0.047,0.023,0.1,0.004
201905310900,서대문구,22,23,9,0.043,0.02,0.6,0.003
201905310900,마포구,27,25,15,0.039,0.021,0.3,0.004
201905310900,광진구,22,21,14,0.038,0.019,0.4,0.005
201905310900,동대문구,14,14,6,0.048,0.019,0.3,0.004
201905310900,노원구,10,17,6,0.04,0.017,0.3,0.004
201905310900,성북구,30,23,11,0.034,0.032,0.6,0.003
201905310900,성동구,21,19,7,0.046,0.026,0.3,0.003
201905310900,도봉구,18,17,8,0.046,0.011,0.3,0.005
201905310900,강북구,19,20,5,0.043,0.014,0.3,0.003
201905310900,중랑구,13,14,7,0.042,0.017,0.3,0.007
201905310900,양천구,21,20,6,0.032,0.028,0.4,0.007
201905310900,관악구,22,20,12,0.044,0.023,0.2,0.004
201905310900,금천구,19,19,12,0.034,0.027,0.3,0.004
201905310900,영등포구,28,25,9,0.03,0.024,0.2,0.003
201905310900,강서구,17,19,6,0.041,0.029,0.3,0.004
201905310900,동작구,19,20,6,0.04,0.019,0.3,0.003
201905310900,구로구,22,20,16,0.046,0.015,0.2,0.004
201905310900,송파구,14,19,6,0.045,0.021,0.3,0.003
201905310900,강동구,13,17,3,0.037,0.018,0.3,0.004
201905310900,강남구,11,13,8,0.039,0.015,0.2,0.004
201905310900,서초구,18,18,13,0.045,0.02,0.2,0.003
201905310800,중구,15,18,7,0.05,0.019,0.3,0.003
201905310800,종로구,14,18,5,0.042,0.019,0.3,0.004
201905310800,용산구,10,13,5,0.042,0.025,0.3,0.003
201905310800,은평구,24,25,12,0.048,0.02,0.1,0.004
201905310800,마포구,23,26,15,0.047,0.014,0.2,0.004
201905310800,서대문구,22,25,12,0.044,0.015,0.6,0.003
201905310800,도봉구,13,18,7,0.046,0.01,0.3,0.004
201905310800,중랑구,9,15,6,0.043,0.019,0.3,0.005
201905310800,강북구,16,21,6,0.043,0.012,0.3,0.003
201905310800,노원구,14,19,8,0.044,0.014,0.3,0.004
201905310800,광진구,21,22,14,0.04,0.016,0.4,0.006
201905310800,성동구,15,20,8,0.046,0.027,0.3,0.003
201905310800,동대문구,10,15,6,0.052,0.012,0.2,0.004
201905310800,성북구,17,22,8,0.035,0.029,0.5,0.003
201905310800,양천구,14,22,5,0.041,0.018,0.3,0.004
201905310800,구로구,17,20,16,0.042,0.02,0.2,0.004
201905310800,강서구,16,21,6,0.052,0.017,0.3,0.003
201905310800,금천구,19,20,11,0.023,0.04,0.4,0.004
201905310800,영등포구,23,25,13,0.039,0.015,0.2,0.003
201905310800,관악구,16,22,13,0.046,0.02,0.2,0.004
201905310800,동작구,16,22,7,0.041,0.018,0.3,0.003
201905310800,강남구,11,15,7,0.043,0.013,0.2,0.004
201905310800,송파구,20,21,8,0.046,0.022,0.3,0.003
201905310800,강동구,14,19,8,0.038,0.016,0.3,0.004
201905310800,서초구,15,20,15,0.046,0.019,0.2,0.003
201905310700,용산구,12,15,9,0.04,0.026,0.3,0.003
201905310700,종로구,16,19,9,0.043,0.016,0.3,0.004
201905310700,중구,17,19,9,0.052,0.017,0.3,0.004
201905310700,서대문구,25,26,10,0.041,0.019,0.6,0.004
201905310700,은평구,27,27,12,0.051,0.016,0.1,0.005
201905310700,마포구,20,28,13,0.046,0.015,0.2,0.004
201905310700,노원구,16,21,9,0.044,0.013,0.3,0.004
201905310700,강북구,17,23,9,0.045,0.009,0.3,0.003
201905310700,성북구,15,24,8,0.041,0.019,0.5,0.004
201905310700,동대문구,12,16,8,0.052,0.012,0.2,0.004
201905310700,도봉구,11,21,6,0.053,0.006,0.3,0.005
201905310700,중랑구,13,17,10,0.044,0.017,0.3,0.006
201905310700,성동구,23,23,7,0.038,0.047,0.3,0.004
201905310700,광진구,16,24,11,0.04,0.015,0.4,0.006
201905310700,영등포구,21,28,11,0.039,0.016,0.2,0.003
201905310700,양천구,17,24,9,0.043,0.016,0.3,0.004
201905310700,동작구,19,24,8,0.038,0.019,0.3,0.003
201905310700,금천구,19,21,13,0.02,0.039,0.3,0.004
201905310700,관악구,15,26,7,0.05,0.016,0.1,0.004
201905310700,구로구,18,23,15,0.048,0.015,0.2,0.004
201905310700,강서구,18,22,7,0.053,0.016,0.3,0.004
201905310700,송파구,13,23,10,0.043,0.025,0.3,0.003
201905310700,강동구,14,21,8,0.039,0.013,0.3,0.003
201905310700,강남구,11,17,6,0.043,0.013,0.2,0.005
201905310700,서초구,14,22,14,0.041,0.025,0.2,0.003
201905310600,종로구,15,20,8,0.047,0.012,0.3,0.004
201905310600,용산구,10,16,8,0.042,0.021,0.3,0.004
201905310600,중구,16,19,10,0.052,0.015,0.3,0.005
201905310600,마포구,22,30,15,0.044,0.016,0.2,0.004
201905310600,서대문구,21,27,14,0.045,0.013,0.5,0.005
201905310600,은평구,23,27,16,0.05,0.016,0.1,0.006
201905310600,성북구,18,26,12,0.041,0.019,0.5,0.004
201905310600,중랑구,12,18,10,0.048,0.012,0.2,0.005
201905310600,노원구,16,23,10,0.048,0.008,0.3,0.005
201905310600,도봉구,16,23,7,0.055,0.005,0.3,0.005
201905310600,강북구,19,25,10,0.044,0.009,0.3,0.004
201905310600,성동구,17,23,7,0.05,0.018,0.3,0.004
201905310600,광진구,0,27,14,0.042,0.012,0.4,0.006
201905310600,동대문구,12,17,8,0.053,0.01,0.2,0.004
201905310600,관악구,17,29,15,0.05,0.014,0.1,0.004
201905310600,동작구,20,25,11,0.037,0.017,0.3,0.004
201905310600,영등포구,25,30,0,0.041,0.013,0.2,0.003
201905310600,강서구,24,23,14,0.047,0.02,0.3,0.005
