date,region,Fine dust 1 hour (ã/ã¥),Fine dust 24 hour (ã/ã¥),Ultra fine dust(ã/ã¥),Ozon(ppm),NO2(ppm),CO(ppm),SO2(ppm)
201908311400,용산구,21,17,18,0.053,0.026,0.4,0.003
201908311400,종로구,20,19,16,0.046,0.014,0.4,0.003
201908311400,은평구,21,24,14,0.059,0.01,0.4,0.004
201908311400,마포구,19,18,8,0.051,0.011,0.4,0.004
201908311400,서대문구,21,21,7,0.057,0.009,0.6,0.003
201908311400,성북구,19,16,15,0.051,0.021,0.5,0.003
201908311400,강북구,19,22,11,0.041,0.008,0.3,0.002
201908311400,중랑구,18,16,15,0.06,0.012,0.3,0.006
201908311400,성동구,47,31,14,0.059,0.023,0.3,0.004
201908311400,노원구,17,19,13,0.047,0.007,0.3,0.003
201908311400,광진구,0,24,24,0.06,0.017,0.7,0.007
201908311400,동대문구,19,16,14,0.064,0.01,0.3,0.003
201908311400,도봉구,12,14,8,0.055,0.006,0.3,0.004
201908311400,구로구,20,20,8,0.035,0.009,0.3,0.005
201908311400,관악구,0,0,0,0.052,0.009,0.3,0.004
201908311400,동작구,23,22,14,0.044,0.014,0.3,0.003
201908311400,양천구,20,21,13,0.055,0.01,0.3,0.004
201908311400,금천구,16,17,10,0.043,0.015,0.3,0.003
201908311400,영등포구,23,20,17,0.052,0.023,0.3,0.003
201908311400,강서구,18,18,14,0.057,0.008,0.3,0.003
201908311400,강남구,0,0,0,0.0,0.0,0.0,0.0
201908311400,송파구,19,19,11,0.053,0.026,0.5,0.003
201908311400,강동구,20,19,16,0.064,0.017,0.4,0.003
201908311400,서초구,18,19,9,0.068,0.013,0.3,0.003
201908311300,용산구,17,16,12,0.048,0.023,0.4,0.004
201908311300,중구,19,17,14,0.053,0.014,0.0,0.003
201908311300,종로구,24,18,16,0.04,0.015,0.4,0.003
201908311300,마포구,18,18,13,0.05,0.01,0.4,0.004
201908311300,은평구,26,24,15,0.056,0.013,0.5,0.004
201908311300,서대문구,23,20,9,0.054,0.009,0.6,0.003
201908311300,노원구,22,19,15,0.046,0.01,0.3,0.004
201908311300,동대문구,18,15,13,0.052,0.012,0.3,0.004
201908311300,성동구,34,27,14,0.042,0.047,0.4,0.004
201908311300,중랑구,18,15,13,0.048,0.015,0.4,0.005
201908311300,성북구,18,15,12,0.049,0.016,0.5,0.003
201908311300,강북구,24,23,13,0.043,0.007,0.3,0.002
201908311300,도봉구,14,15,10,0.054,0.007,0.3,0.004
201908311300,광진구,27,25,20,0.046,0.02,0.5,0.004
201908311300,관악구,0,0,0,0.05,0.009,0.3,0.004
201908311300,동작구,23,22,15,0.043,0.013,0.3,0.003
201908311300,양천구,22,21,14,0.054,0.01,0.3,0.005
201908311300,강서구,18,18,13,0.055,0.009,0.3,0.003
201908311300,영등포구,21,19,14,0.046,0.025,0.3,0.004
201908311300,구로구,18,19,8,0.033,0.009,0.2,0.005
201908311300,금천구,19,17,12,0.044,0.014,0.4,0.004
201908311300,강동구,19,19,12,0.052,0.021,0.4,0.003
201908311300,서초구,25,19,14,0.056,0.021,0.3,0.003
201908311300,강남구,0,0,0,0.0,0.0,0.0,0.0
201908311300,송파구,22,19,14,0.046,0.025,0.5,0.003
201908311200,중구,19,16,12,0.042,0.019,0.0,0.003
201908311200,용산구,20,15,13,0.037,0.028,0.4,0.004
201908311200,종로구,20,17,14,0.031,0.021,0.4,0.003
201908311200,은평구,28,24,15,0.046,0.016,0.5,0.004
201908311200,서대문구,24,20,10,0.041,0.014,0.7,0.003
201908311200,마포구,21,19,10,0.039,0.013,0.4,0.004
201908311200,도봉구,19,14,10,0.043,0.01,0.4,0.005
201908311200,성동구,37,25,15,0.038,0.032,0.4,0.003
201908311200,성북구,18,15,15,0.039,0.021,0.5,0.003
201908311200,강북구,23,22,12,0.035,0.013,0.4,0.003
201908311200,광진구,25,25,17,0.041,0.02,0.5,0.004
201908311200,노원구,20,18,15,0.039,0.01,0.4,0.004
201908311200,동대문구,17,14,13,0.042,0.015,0.3,0.004
201908311200,중랑구,16,14,14,0.044,0.011,0.3,0.006
201908311200,구로구,25,20,9,0.029,0.015,0.3,0.006
201908311200,영등포구,19,19,14,0.044,0.025,0.3,0.004
201908311200,강서구,18,18,13,0.051,0.01,0.3,0.003
201908311200,관악구,0,0,0,0.042,0.018,0.3,0.005
201908311200,동작구,27,21,14,0.037,0.018,0.3,0.003
201908311200,양천구,21,20,13,0.049,0.014,0.4,0.004
201908311200,금천구,18,17,13,0.039,0.017,0.4,0.003
201908311200,강동구,19,19,14,0.047,0.019,0.4,0.003
201908311200,송파구,20,17,12,0.036,0.023,0.4,0.003
201908311200,강남구,0,0,0,0.0,0.0,0.0,0.0
201908311200,서초구,23,18,15,0.046,0.023,0.3,0.003
201908311100,용산구,19,13,13,0.035,0.025,0.4,0.004
201908311100,종로구,18,16,12,0.029,0.02,0.4,0.004
201908311100,중구,18,15,11,0.039,0.017,0.0,0.003
201908311100,서대문구,22,19,6,0.04,0.012,0.7,0.003
201908311100,은평구,30,22,16,0.042,0.017,0.5,0.004
201908311100,마포구,18,19,13,0.036,0.012,0.4,0.004
201908311100,동대문구,15,13,10,0.038,0.016,0.3,0.004
201908311100,성동구,30,22,13,0.032,0.038,0.4,0.003
201908311100,광진구,24,25,14,0.035,0.022,0.6,0.004
201908311100,강북구,24,21,9,0.03,0.015,0.4,0.002
201908311100,노원구,19,18,14,0.027,0.018,0.4,0.004
201908311100,중랑구,16,13,13,0.031,0.018,0.4,0.006
201908311100,성북구,16,14,11,0.034,0.022,0.6,0.003
201908311100,도봉구,11,11,7,0.037,0.01,0.4,0.005
201908311100,영등포구,23,19,11,0.038,0.026,0.3,0.005
201908311100,동작구,22,20,11,0.033,0.016,0.3,0.003
201908311100,강서구,20,18,11,0.043,0.015,0.3,0.004
201908311100,양천구,24,20,14,0.039,0.021,0.4,0.005
201908311100,관악구,0,0,0,0.032,0.022,0.3,0.005
201908311100,금천구,16,16,11,0.027,0.023,0.4,0.004
201908311100,구로구,22,18,11,0.023,0.019,0.3,0.006
201908311100,서초구,18,17,12,0.038,0.028,0.3,0.003
201908311100,송파구,19,17,8,0.033,0.022,0.4,0.003
201908311100,강남구,0,0,0,0.0,0.0,0.0,0.0
201908311100,강동구,19,19,11,0.041,0.023,0.5,0.003
201908311000,용산구,15,11,10,0.029,0.028,0.4,0.004
201908311000,중구,13,15,6,0.028,0.025,0.0,0.003
201908311000,종로구,18,16,9,0.021,0.028,0.5,0.004
201908311000,마포구,22,18,14,0.028,0.017,0.4,0.005
201908311000,은평구,25,20,13,0.034,0.021,0.5,0.004
201908311000,서대문구,21,18,6,0.03,0.018,0.7,0.003
201908311000,노원구,19,19,11,0.017,0.023,0.5,0.004
201908311000,동대문구,14,12,8,0.024,0.026,0.3,0.004
201908311000,성북구,13,13,12,0.018,0.03,0.7,0.003
201908311000,성동구,23,20,8,0.032,0.034,0.4,0.003
201908311000,광진구,29,24,15,0.02,0.027,0.7,0.004
201908311000,도봉구,21,15,9,0.013,0.022,0.5,0.004
201908311000,강북구,26,19,12,0.013,0.027,0.5,0.002
201908311000,중랑구,14,13,10,0.024,0.022,0.4,0.006
201908311000,관악구,0,0,0,0.03,0.02,0.3,0.005
201908311000,동작구,21,19,12,0.031,0.016,0.4,0.003
201908311000,양천구,20,19,11,0.035,0.02,0.4,0.005
201908311000,구로구,16,18,8,0.022,0.017,0.3,0.006
201908311000,금천구,16,16,12,0.018,0.028,0.4,0.004
201908311000,영등포구,19,18,13,0.032,0.024,0.3,0.005
201908311000,강서구,18,17,10,0.032,0.021,0.4,0.004
201908311000,강남구,0,0,0,0.0,0.0,0.0,0.0
201908311000,강동구,18,19,10,0.026,0.03,0.5,0.003
201908311000,송파구,20,17,7,0.026,0.028,0.4,0.003
201908311000,서초구,21,16,10,0.035,0.028,0.3,0.003
201908310900,종로구,16,15,7,0.013,0.032,0.5,0.004
201908310900,용산구,14,10,6,0.022,0.028,0.4,0.003
201908310900,중구,15,15,6,0.015,0.035,0.0,0.003
201908310900,은평구,24,19,15,0.026,0.023,0.5,0.004
201908310900,서대문구,20,17,6,0.022,0.017,0.7,0.003
201908310900,마포구,25,16,13,0.022,0.018,0.4,0.004
201908310900,광진구,31,22,16,0.008,0.029,0.6,0.003
201908310900,동대문구,16,12,9,0.015,0.028,0.3,0.004
201908310900,노원구,15,18,9,0.014,0.02,0.5,0.004
201908310900,성북구,16,13,0,0.007,0.031,0.8,0.003
201908310900,성동구,21,19,8,0.023,0.032,0.4,0.003
201908310900,도봉구,17,13,7,0.01,0.02,0.5,0.004
201908310900,강북구,20,19,6,0.013,0.021,0.5,0.002
201908310900,중랑구,12,12,8,0.015,0.019,0.4,0.006
201908310900,양천구,21,18,12,0.024,0.026,0.5,0.005
201908310900,관악구,0,0,0,0.028,0.019,0.3,0.005
201908310900,금천구,17,16,12,0.014,0.031,0.4,0.003
201908310900,영등포구,22,17,16,0.02,0.036,0.4,0.006
201908310900,강서구,22,16,13,0.026,0.024,0.4,0.004
201908310900,동작구,22,18,9,0.019,0.026,0.4,0.003
201908310900,구로구,23,17,11,0.018,0.022,0.3,0.006
201908310900,송파구,14,16,11,0.02,0.027,0.4,0.003
201908310900,강동구,18,18,6,0.012,0.034,0.5,0.003
201908310900,강남구,0,0,0,0.0,0.0,0.0,0.0
201908310900,서초구,21,15,13,0.033,0.024,0.3,0.003
201908310800,중구,15,16,8,0.01,0.034,0.0,0.003
201908310800,종로구,15,15,9,0.012,0.031,0.5,0.003
201908310800,용산구,9,10,4,0.011,0.026,0.4,0.003
201908310800,은평구,15,18,12,0.014,0.025,0.5,0.004
201908310800,마포구,19,14,9,0.015,0.021,0.4,0.004
201908310800,서대문구,21,16,7,0.01,0.021,0.7,0.003
201908310800,도봉구,16,12,7,0.01,0.018,0.5,0.004
201908310800,중랑구,14,12,7,0.008,0.018,0.5,0.007
201908310800,강북구,14,19,4,0.015,0.014,0.4,0.002
201908310800,노원구,20,19,10,0.007,0.026,0.4,0.004
201908310800,광진구,31,20,14,0.005,0.027,0.6,0.003
201908310800,성동구,22,19,8,0.013,0.032,0.4,0.003
201908310800,동대문구,11,11,7,0.011,0.031,0.4,0.004
201908310800,성북구,15,13,10,0.005,0.028,0.7,0.003
201908310800,양천구,18,17,10,0.013,0.031,0.4,0.006
201908310800,구로구,18,16,8,0.013,0.026,0.3,0.006
201908310800,강서구,18,15,10,0.017,0.027,0.4,0.004
201908310800,금천구,19,16,10,0.005,0.036,0.5,0.004
201908310800,영등포구,17,17,14,0.02,0.033,0.3,0.004
201908310800,관악구,0,0,0,0.016,0.028,0.4,0.005
201908310800,동작구,17,17,8,0.01,0.033,0.4,0.003
201908310800,강남구,0,0,0,0.0,0.0,0.0,0.0
201908310800,송파구,19,16,10,0.006,0.032,0.5,0.003
201908310800,강동구,21,19,9,0.006,0.03,0.5,0.003
201908310800,서초구,17,13,10,0.02,0.03,0.4,0.003
201908310700,용산구,10,11,8,0.01,0.021,0.4,0.003
201908310700,종로구,18,15,10,0.009,0.029,0.5,0.003
201908310700,중구,17,16,7,0.004,0.035,0.0,0.002
201908310700,서대문구,16,15,6,0.013,0.014,0.7,0.002
201908310700,은평구,18,18,15,0.018,0.019,0.5,0.004
201908310700,마포구,12,14,6,0.016,0.018,0.4,0.004
201908310700,노원구,23,19,13,0.004,0.031,0.5,0.003
201908310700,강북구,18,20,8,0.016,0.009,0.4,0.002
201908310700,성북구,12,13,7,0.012,0.025,0.6,0.003
201908310700,동대문구,12,11,10,0.013,0.025,0.4,0.004
201908310700,도봉구,11,11,6,0.011,0.016,0.4,0.004
201908310700,중랑구,18,11,7,0.01,0.016,0.5,0.006
201908310700,성동구,19,18,12,0.022,0.032,0.4,0.003
201908310700,광진구,20,18,14,0.003,0.025,0.6,0.003
201908310700,영등포구,17,17,13,0.013,0.036,0.3,0.003
201908310700,양천구,20,17,11,0.013,0.027,0.5,0.005
201908310700,동작구,18,18,9,0.014,0.02,0.3,0.002
201908310700,금천구,16,15,7,0.004,0.034,0.4,0.003
201908310700,관악구,0,0,0,0.013,0.028,0.4,0.004
201908310700,구로구,21,15,7,0.01,0.029,0.3,0.006
201908310700,강서구,14,15,7,0.01,0.033,0.4,0.003
201908310700,송파구,18,16,11,0.006,0.032,0.4,0.002
201908310700,강동구,22,19,8,0.005,0.029,0.5,0.003
201908310700,강남구,0,0,0,0.0,0.0,0.0,0.0
201908310700,서초구,11,13,13,0.02,0.026,0.4,0.003
201908310600,종로구,15,14,9,0.015,0.018,0.4,0.003
201908310600,용산구,11,11,8,0.018,0.012,0.4,0.003
201908310600,중구,15,16,8,0.015,0.022,0.0,0.003
201908310600,마포구,14,14,7,0.027,0.009,0.4,0.004
201908310600,서대문구,11,15,6,0.015,0.01,0.7,0.002
201908310600,은평구,21,18,12,0.02,0.015,0.5,0.004
201908310600,성북구,13,13,6,0.024,0.014,0.6,0.003
201908310600,중랑구,12,11,7,0.02,0.012,0.4,0.005
201908310600,노원구,18,17,11,0.007,0.025,0.5,0.004
201908310600,도봉구,11,11,6,0.025,0.008,0.4,0.004
201908310600,강북구,20,21,9,0.02,0.006,0.4,0.002
201908310600,성동구,22,17,7,0.033,0.022,0.4,0.003
201908310600,광진구,19,18,12,0.007,0.026,0.6,0.003
201908310600,동대문구,13,11,8,0.02,0.017,0.3,0.004
201908310600,관악구,0,0,0,0.019,0.018,0.4,0.004
201908310600,동작구,18,18,9,0.019,0.012,0.3,0.002
201908310600,영등포구,15,17,10,0.026,0.022,0.2,0.003
201908310600,강서구,13,16,9,0.023,0.019,0.4,0.004
