date,region,Fine dust 1 hour (ã/ã¥),Fine dust 24 hour (ã/ã¥),Ultra fine dust(ã/ã¥),Ozon(ppm),NO2(ppm),CO(ppm),SO2(ppm)
201907311900,서초구,0,14,15,0.014,0.044,0.4,0.004
201907311900,강남구,29,22,15,0.006,0.031,0.5,0.006
201907311900,강동구,6,14,7,0.01,0.036,0.4,0.004
201907311900,송파구,19,12,13,0.015,0.022,0.2,0.002
201907311800,종로구,11,14,8,0.018,0.031,0.5,0.004
201907311800,용산구,15,13,13,0.013,0.034,0.4,0.002
201907311800,중구,12,16,7,0.021,0.031,0.0,0.002
201907311800,서대문구,15,13,4,0.02,0.02,0.6,0.003
201907311800,마포구,12,14,11,0.021,0.026,0.7,0.004
201907311800,은평구,19,15,14,0.025,0.019,0.5,0.004
201907311800,동대문구,9,11,8,0.009,0.038,0.0,0.005
201907311800,중랑구,7,10,6,0.01,0.028,0.3,0.006
201907311800,성북구,14,17,2,0.012,0.037,0.8,0.004
201907311800,노원구,5,10,2,0.017,0.03,0.4,0.003
201907311800,광진구,23,15,16,0.011,0.03,0.8,0.005
201907311800,도봉구,10,10,4,0.025,0.019,0.5,0.002
201907311800,성동구,0,10,5,0.015,0.036,0.4,0.003
201907311800,강북구,4,11,2,0.025,0.024,0.4,0.003
201907311800,영등포구,20,14,14,0.007,0.055,0.6,0.001
201907311800,양천구,25,21,14,0.008,0.038,0.3,0.005
201907311800,금천구,29,19,16,0.013,0.022,0.2,0.003
201907311800,강서구,20,16,12,0.014,0.037,0.6,0.005
201907311800,관악구,21,15,8,0.016,0.016,0.1,0.004
201907311800,동작구,35,22,0,0.018,0.016,0.2,0.003
201907311800,구로구,21,13,13,0.025,0.015,0.2,0.004
201907311800,강동구,17,16,12,0.008,0.036,0.4,0.003
201907311800,송파구,18,11,10,0.017,0.022,0.2,0.002
201907311800,서초구,20,13,10,0.018,0.042,0.4,0.004
201907311800,강남구,28,20,15,0.011,0.027,0.4,0.005
201907311700,중구,21,16,11,0.018,0.033,0.0,0.003
201907311700,용산구,20,12,0,0.016,0.028,0.3,0.002
201907311700,종로구,16,14,10,0.018,0.029,0.5,0.003
201907311700,은평구,0,14,10,0.03,0.018,0.5,0.004
201907311700,마포구,0,14,9,0.019,0.029,0.8,0.003
201907311700,서대문구,7,12,5,0.029,0.018,0.6,0.003
201907311700,중랑구,12,10,6,0.008,0.031,0.4,0.006
201907311700,도봉구,7,10,7,0.025,0.018,0.5,0.003
201907311700,노원구,11,11,9,0.019,0.027,0.4,0.003
201907311700,강북구,10,12,5,0.022,0.026,0.4,0.002
201907311700,광진구,14,13,11,0.01,0.026,0.8,0.005
201907311700,성북구,20,18,2,0.014,0.034,0.8,0.004
201907311700,동대문구,15,11,12,0.015,0.024,0.0,0.004
201907311700,성동구,0,10,6,0.011,0.033,0.4,0.003
201907311700,구로구,19,11,11,0.024,0.014,0.2,0.004
201907311700,금천구,25,16,15,0.017,0.016,0.2,0.003
201907311700,영등포구,17,13,11,0.011,0.04,0.5,0.002
201907311700,동작구,27,19,14,0.02,0.012,0.3,0.003
201907311700,강서구,14,15,11,0.024,0.029,0.4,0.004
201907311700,양천구,30,20,18,0.016,0.029,0.2,0.005
201907311700,관악구,26,13,2,0.018,0.014,0.1,0.004
201907311700,강동구,22,16,13,0.008,0.031,0.4,0.003
201907311700,강남구,0,17,16,0.015,0.017,0.3,0.004
201907311700,서초구,0,11,15,0.026,0.022,0.2,0.004
201907311700,송파구,12,9,8,0.016,0.021,0.2,0.002
201907311600,종로구,16,14,8,0.007,0.044,0.5,0.003
201907311600,용산구,13,10,8,0.008,0.039,0.4,0.002
201907311600,중구,20,14,10,0.006,0.045,0.0,0.003
201907311600,은평구,15,13,12,0.011,0.036,0.6,0.004
201907311600,서대문구,18,13,8,0.011,0.028,0.7,0.003
201907311600,마포구,23,13,12,0.016,0.019,0.6,0.004
201907311600,광진구,14,13,11,0.007,0.035,0.8,0.005
201907311600,중랑구,9,9,6,0.01,0.028,0.4,0.006
201907311600,노원구,14,10,9,0.014,0.033,0.4,0.003
201907311600,성동구,11,9,1,0.009,0.041,0.5,0.002
201907311600,동대문구,16,10,8,0.007,0.037,0.0,0.005
201907311600,성북구,15,18,3,0.006,0.042,0.8,0.003
201907311600,도봉구,13,10,4,0.007,0.028,0.6,0.003
201907311600,강북구,14,13,7,0.009,0.041,0.5,0.002
201907311600,구로구,10,10,5,0.022,0.014,0.2,0.004
201907311600,영등포구,18,12,11,0.012,0.022,0.3,0.002
201907311600,금천구,22,13,12,0.01,0.022,0.3,0.003
201907311600,관악구,16,10,3,0.016,0.017,0.1,0.004
201907311600,동작구,21,17,12,0.014,0.025,0.3,0.002
201907311600,강서구,23,15,13,0.016,0.022,0.3,0.003
201907311600,양천구,27,18,13,0.012,0.019,0.2,0.004
201907311600,강동구,16,14,7,0.01,0.031,0.4,0.003
201907311600,강남구,24,17,11,0.011,0.022,0.4,0.005
201907311600,송파구,8,8,7,0.008,0.04,0.3,0.002
201907311600,서초구,8,11,5,0.021,0.027,0.3,0.004
201907311500,중구,14,12,8,0.01,0.047,0.0,0.002
201907311500,용산구,9,9,7,0.011,0.041,0.4,0.002
201907311500,종로구,14,12,11,0.01,0.047,0.6,0.003
201907311500,은평구,17,12,10,0.013,0.029,0.6,0.004
201907311500,서대문구,12,12,4,0.015,0.026,0.7,0.003
201907311500,마포구,17,11,9,0.015,0.031,0.7,0.004
201907311500,성북구,18,17,3,0.009,0.039,0.8,0.003
201907311500,노원구,6,9,4,0.019,0.028,0.4,0.003
201907311500,성동구,9,9,1,0.014,0.039,0.4,0.002
201907311500,도봉구,9,9,3,0.015,0.023,0.6,0.003
201907311500,강북구,12,12,4,0.018,0.029,0.4,0.002
201907311500,동대문구,9,8,9,0.011,0.035,0.0,0.004
201907311500,중랑구,12,9,9,0.017,0.021,0.2,0.006
201907311500,광진구,12,12,0,0.007,0.035,0.8,0.005
201907311500,관악구,12,9,4,0.015,0.02,0.2,0.004
201907311500,영등포구,12,11,13,0.011,0.029,0.3,0.002
201907311500,강서구,16,13,9,0.017,0.028,0.3,0.003
201907311500,금천구,13,11,6,0.015,0.019,0.3,0.003
201907311500,구로구,11,10,4,0.021,0.022,0.2,0.004
201907311500,양천구,17,15,6,0.013,0.027,0.2,0.004
201907311500,동작구,18,16,7,0.017,0.026,0.4,0.002
201907311500,강동구,15,14,8,0.011,0.032,0.4,0.003
201907311500,서초구,8,13,5,0.023,0.03,0.3,0.004
201907311500,송파구,8,9,1,0.014,0.033,0.2,0.002
201907311500,강남구,18,15,5,0.014,0.023,0.4,0.004
201907311400,중구,11,12,6,0.019,0.037,0.0,0.002
201907311400,용산구,7,9,3,0.011,0.039,0.4,0.002
201907311400,종로구,9,11,5,0.017,0.038,0.5,0.004
201907311400,은평구,12,11,9,0.02,0.026,0.5,0.004
201907311400,마포구,11,10,13,0.018,0.03,0.7,0.004
201907311400,서대문구,13,12,3,0.017,0.027,0.7,0.003
201907311400,성북구,19,17,3,0.009,0.038,0.8,0.004
201907311400,강북구,9,11,3,0.023,0.023,0.4,0.002
201907311400,중랑구,7,8,7,0.019,0.022,0.3,0.006
201907311400,성동구,9,9,1,0.017,0.037,0.4,0.003
201907311400,노원구,7,10,5,0.022,0.023,0.4,0.003
201907311400,광진구,12,12,8,0.01,0.032,0.8,0.005
201907311400,동대문구,7,8,5,0.015,0.031,0.0,0.004
201907311400,도봉구,7,9,3,0.02,0.017,0.5,0.003
201907311400,구로구,8,9,5,0.023,0.029,0.3,0.004
201907311400,관악구,7,7,1,0.014,0.027,0.2,0.004
201907311400,동작구,16,15,6,0.017,0.032,0.4,0.002
201907311400,양천구,14,14,5,0.019,0.029,0.2,0.004
201907311400,금천구,10,10,6,0.019,0.027,0.4,0.003
201907311400,영등포구,10,10,4,0.015,0.04,0.4,0.003
201907311400,강서구,13,11,7,0.02,0.031,0.3,0.003
201907311400,강남구,12,14,5,0.014,0.025,0.4,0.005
201907311400,송파구,6,8,1,0.015,0.033,0.2,0.002
201907311400,강동구,13,12,6,0.009,0.034,0.4,0.003
201907311400,서초구,10,14,7,0.024,0.034,0.3,0.004
201907311300,용산구,5,9,2,0.013,0.034,0.4,0.002
201907311300,중구,8,12,5,0.016,0.036,0.0,0.002
201907311300,종로구,0,12,11,0.014,0.04,0.7,0.003
201907311300,마포구,9,9,6,0.02,0.026,0.7,0.003
201907311300,은평구,7,11,8,0.025,0.021,0.5,0.004
201907311300,서대문구,10,12,3,0.02,0.024,0.7,0.003
201907311300,노원구,3,12,5,0.021,0.021,0.4,0.003
201907311300,동대문구,6,8,4,0.011,0.036,0.0,0.004
201907311300,성동구,3,9,1,0.015,0.038,0.4,0.003
201907311300,중랑구,4,8,3,0.018,0.021,0.3,0.006
201907311300,성북구,19,17,4,0.013,0.035,0.7,0.005
201907311300,강북구,10,12,4,0.022,0.026,0.4,0.002
201907311300,도봉구,7,10,1,0.018,0.019,0.5,0.003
201907311300,광진구,11,11,8,0.012,0.029,0.7,0.005
201907311300,관악구,8,7,2,0.015,0.027,0.2,0.004
201907311300,동작구,11,14,5,0.018,0.03,0.3,0.002
201907311300,양천구,13,14,3,0.014,0.031,0.3,0.004
201907311300,강서구,11,11,4,0.02,0.029,0.3,0.003
201907311300,영등포구,11,9,6,0.014,0.037,0.4,0.003
201907311300,구로구,11,9,4,0.025,0.026,0.3,0.004
201907311300,금천구,8,10,4,0.019,0.026,0.3,0.003
201907311300,강동구,7,12,4,0.008,0.036,0.4,0.003
201907311300,서초구,13,15,8,0.018,0.043,0.4,0.004
201907311300,강남구,13,14,1,0.01,0.028,0.4,0.004
201907311300,송파구,6,9,1,0.015,0.033,0.2,0.002
201907311200,중구,6,15,3,0.016,0.035,0.0,0.002
201907311200,용산구,3,11,1,0.015,0.034,0.4,0.002
201907311200,종로구,5,13,3,0.016,0.035,0.6,0.003
201907311200,은평구,8,13,10,0.021,0.023,0.5,0.004
201907311200,서대문구,9,12,1,0.018,0.023,0.6,0.003
201907311200,마포구,6,8,6,0.021,0.024,0.7,0.003
201907311200,도봉구,6,11,1,0.018,0.016,0.5,0.003
201907311200,성동구,6,11,1,0.017,0.035,0.4,0.002
201907311200,성북구,11,19,4,0.016,0.03,0.7,0.004
201907311200,강북구,3,13,1,0.019,0.026,0.4,0.002
201907311200,광진구,4,12,6,0.012,0.029,0.7,0.005
201907311200,노원구,4,15,2,0.021,0.021,0.3,0.003
201907311200,동대문구,3,10,3,0.018,0.026,0.0,0.005
201907311200,중랑구,3,10,1,0.025,0.015,0.2,0.006
201907311200,구로구,6,10,3,0.022,0.028,0.3,0.004
201907311200,영등포구,11,9,8,0.012,0.039,0.4,0.003
201907311200,강서구,5,11,3,0.018,0.029,0.3,0.002
201907311200,관악구,6,7,1,0.015,0.022,0.2,0.004
201907311200,동작구,9,16,3,0.018,0.031,0.3,0.002
201907311200,양천구,8,16,3,0.013,0.031,0.2,0.004
201907311200,금천구,5,12,3,0.025,0.019,0.3,0.003
201907311200,강동구,9,15,3,0.012,0.03,0.4,0.003
201907311200,송파구,9,10,2,0.017,0.03,0.2,0.002
201907311200,강남구,9,16,3,0.015,0.022,0.4,0.004
201907311200,서초구,16,16,8,0.02,0.037,0.4,0.004
201907311100,용산구,3,14,1,0.024,0.024,0.3,0.002
201907311100,종로구,7,17,3,0.019,0.031,0.4,0.003
201907311100,중구,6,18,4,0.025,0.026,0.0,0.002
201907311100,서대문구,11,13,1,0.026,0.015,0.6,0.003
201907311100,은평구,10,14,12,0.024,0.021,0.4,0.004
201907311100,마포구,0,9,7,0.025,0.021,0.7,0.003
201907311100,동대문구,3,13,2,0.018,0.027,0.0,0.003
201907311100,성동구,11,13,1,0.024,0.031,0.3,0.002
201907311100,광진구,0,16,11,0.024,0.021,0.7,0.005
201907311100,강북구,0,23,0,0.0,0.0,0.0,0.0
201907311100,노원구,5,19,5,0.02,0.021,0.3,0.003
201907311100,중랑구,3,13,2,0.026,0.015,0.3,0.006
201907311100,성북구,10,21,4,0.012,0.033,0.7,0.003
201907311100,도봉구,7,13,2,0.027,0.01,0.4,0.003
201907311100,영등포구,3,10,3,0.014,0.034,0.4,0.002
201907311100,동작구,6,20,2,0.025,0.022,0.2,0.002
201907311100,강서구,4,14,5,0.019,0.03,0.0,0.002
201907311100,양천구,5,18,2,0.016,0.028,0.2,0.003
201907311100,관악구,3,9,1,0.014,0.025,0.2,0.004
201907311100,금천구,5,15,2,0.022,0.022,0.3,0.003
201907311100,구로구,6,11,4,0.024,0.025,0.2,0.004
201907311100,서초구,0,15,6,0.031,0.026,0.3,0.004
201907311100,송파구,5,10,3,0.02,0.03,0.2,0.002
201907311100,강남구,9,18,5,0.02,0.017,0.4,0.004
201907311100,강동구,3,18,1,0.02,0.021,0.3,0.002
201907311000,용산구,6,18,6,0.027,0.021,0.3,0.002
201907311000,중구,11,21,6,0.019,0.026,0.0,0.002
201907311000,종로구,8,19,6,0.021,0.023,0.3,0.003
201907311000,마포구,4,10,6,0.027,0.015,0.6,0.003
201907311000,은평구,11,15,12,0.023,0.019,0.5,0.004
201907311000,서대문구,8,14,2,0.022,0.016,0.6,0.003
201907311000,노원구,11,22,7,0.014,0.021,0.3,0.003
201907311000,동대문구,3,15,5,0.027,0.012,0.0,0.003
201907311000,성북구,17,24,2,0.019,0.022,0.6,0.003
201907311000,성동구,7,14,1,0.027,0.021,0.2,0.002
201907311000,광진구,0,16,14,0.025,0.014,0.6,0.005
201907311000,도봉구,7,14,5,0.023,0.009,0.4,0.003
201907311000,강북구,0,23,0,0.0,0.0,0.0,0.0
201907311000,중랑구,5,16,4,0.02,0.017,0.3,0.008
201907311000,관악구,3,11,1,0.017,0.016,0.1,0.004
201907311000,동작구,8,24,5,0.03,0.013,0.2,0.002
201907311000,양천구,11,21,6,0.022,0.017,0.2,0.003
201907311000,구로구,9,12,5,0.029,0.015,0.2,0.004
201907311000,금천구,7,17,4,0.025,0.02,0.2,0.003
201907311000,영등포구,5,12,4,0.019,0.023,0.3,0.002
201907311000,강서구,5,16,5,0.028,0.018,0.0,0.002
201907311000,강남구,8,21,8,0.024,0.012,0.2,0.004
201907311000,강동구,8,20,8,0.015,0.017,0.3,0.003
201907311000,송파구,8,12,6,0.023,0.018,0.2,0.002
201907311000,서초구,0,15,9,0.038,0.015,0.2,0.004
201907310900,종로구,15,21,12,0.013,0.026,0.4,0.003
201907310900,용산구,0,21,15,0.007,0.022,0.3,0.002
201907310900,중구,20,22,12,0.019,0.024,0.0,0.002
201907310900,은평구,13,17,10,0.016,0.018,0.5,0.004
201907310900,서대문구,9,15,4,0.018,0.012,0.5,0.003
201907310900,마포구,0,13,9,0.019,0.013,0.6,0.003
201907310900,광진구,14,16,14,0.009,0.014,0.6,0.005
201907310900,동대문구,12,17,8,0.017,0.015,0.0,0.004
201907310900,노원구,20,24,13,0.022,0.015,0.3,0.003
201907310900,성북구,31,24,4,0.016,0.026,0.6,0.003
201907310900,성동구,13,16,1,0.007,0.022,0.3,0.002
201907310900,도봉구,13,16,8,0.026,0.007,0.4,0.003
201907310900,강북구,14,25,9,0.024,0.011,0.2,0.002
201907310900,중랑구,15,17,12,0.017,0.017,0.3,0.007
201907310900,양천구,20,24,11,0.01,0.017,0.2,0.004
201907310900,관악구,7,13,4,0.012,0.015,0.1,0.004
201907310900,금천구,14,18,9,0.012,0.017,0.2,0.003
201907310900,영등포구,7,13,8,0.011,0.021,0.3,0.002
201907310900,강서구,11,19,5,0.015,0.014,0.0,0.002
201907310900,동작구,20,27,12,0.017,0.009,0.2,0.002
201907310900,구로구,12,13,6,0.021,0.012,0.2,0.004
201907310900,송파구,12,12,8,0.013,0.013,0.1,0.002
201907310900,강동구,24,23,16,0.007,0.017,0.3,0.003
201907310900,강남구,19,24,11,0.013,0.01,0.2,0.004
201907310900,서초구,16,16,9,0.023,0.012,0.2,0.004
201907310800,중구,27,23,16,0.006,0.023,0.0,0.002
201907310800,종로구,26,22,18,0.009,0.019,0.3,0.003
201907310800,용산구,23,20,20,0.007,0.018,0.2,0.002
201907310800,은평구,17,17,14,0.016,0.014,0.4,0.004
201907310800,마포구,9,12,9,0.024,0.008,0.6,0.003
201907310800,서대문구,15,17,6,0.017,0.008,0.6,0.003
201907310800,도봉구,21,17,6,0.01,0.011,0.4,0.003
201907310800,중랑구,20,18,13,0.007,0.013,0.2,0.006
201907310800,강북구,28,27,15,0.015,0.011,0.3,0.002
201907310800,노원구,29,24,19,0.005,0.02,0.3,0.003
201907310800,광진구,14,17,14,0.01,0.014,0.6,0.005
201907310800,성동구,17,15,3,0.009,0.018,0.2,0.002
201907310800,동대문구,20,18,15,0.01,0.013,0.0,0.004
201907310800,성북구,27,23,3,0.008,0.022,0.6,0.003
201907310800,양천구,24,25,11,0.015,0.01,0.2,0.004
201907310800,구로구,11,13,6,0.02,0.009,0.2,0.004
201907310800,강서구,19,21,11,0.02,0.009,0.0,0.002
201907310800,금천구,25,19,15,0.006,0.017,0.3,0.003
201907310800,영등포구,15,15,12,0.013,0.016,0.3,0.003
201907310800,관악구,12,14,9,0.011,0.015,0.2,0.004
201907310800,동작구,32,27,22,0.013,0.011,0.2,0.002
201907310800,강남구,26,24,13,0.011,0.01,0.2,0.004
201907310800,송파구,14,12,9,0.015,0.011,0.1,0.002
201907310800,강동구,24,23,13,0.008,0.015,0.2,0.003
201907310800,서초구,15,15,11,0.018,0.013,0.2,0.004
201907310700,용산구,23,19,16,0.007,0.02,0.3,0.002
201907310700,종로구,19,21,12,0.012,0.015,0.3,0.003
201907310700,중구,16,22,11,0.011,0.015,0.0,0.002
201907310700,서대문구,17,18,5,0.015,0.005,0.5,0.003
201907310700,은평구,16,18,9,0.014,0.011,0.4,0.004
201907310700,마포구,13,14,8,0.018,0.008,0.6,0.003
201907310700,노원구,19,24,11,0.007,0.017,0.4,0.003
201907310700,강북구,25,27,8,0.015,0.01,0.3,0.002
201907310700,성북구,18,23,2,0.007,0.02,0.6,0.004
201907310700,동대문구,17,18,14,0.009,0.014,0.0,0.003
201907310700,도봉구,14,17,8,0.014,0.007,0.3,0.003
201907310700,중랑구,19,18,14,0.012,0.01,0.2,0.006
201907310700,성동구,14,15,1,0.011,0.014,0.2,0.002
201907310700,광진구,17,19,15,0.008,0.014,0.6,0.005
201907310700,영등포구,14,16,10,0.013,0.013,0.2,0.003
201907310700,양천구,22,25,10,0.011,0.009,0.2,0.003
201907310700,동작구,29,26,20,0.015,0.01,0.3,0.002
201907310700,금천구,15,18,10,0.01,0.012,0.3,0.003
201907310700,관악구,15,14,6,0.012,0.01,0.2,0.005
201907310700,구로구,13,14,7,0.022,0.007,0.1,0.004
201907310700,강서구,20,21,14,0.013,0.01,0.0,0.002
201907310700,송파구,12,12,7,0.011,0.014,0.1,0.002
201907310700,강동구,20,23,11,0.007,0.014,0.2,0.003
201907310700,강남구,24,24,12,0.013,0.008,0.2,0.005
201907310700,서초구,15,16,8,0.02,0.012,0.2,0.004
201907310600,종로구,17,22,10,0.017,0.007,0.2,0.003
201907310600,용산구,13,20,10,0.018,0.009,0.2,0.002
201907310600,중구,20,24,10,0.014,0.012,0.0,0.002
201907310600,마포구,14,14,6,0.02,0.005,0.6,0.003
201907310600,서대문구,16,18,5,0.019,0.001,0.5,0.003
201907310600,은평구,17,18,16,0.018,0.007,0.4,0.004
201907310600,성북구,14,24,4,0.015,0.012,0.5,0.004
201907310600,중랑구,16,18,11,0.014,0.008,0.2,0.007
201907310600,노원구,17,25,9,0.014,0.008,0.2,0.003
201907310600,도봉구,15,17,6,0.018,0.005,0.3,0.002
201907310600,강북구,23,28,12,0.018,0.007,0.2,0.002
201907310600,성동구,17,16,1,0.016,0.01,0.3,0.002
201907310600,광진구,17,21,13,0.016,0.008,0.6,0.005
201907310600,동대문구,12,18,9,0.018,0.006,0.0,0.004
201907310600,관악구,10,14,5,0.014,0.007,0.1,0.004
201907310600,동작구,20,27,12,0.019,0.005,0.2,0.002
201907310600,영등포구,11,16,9,0.013,0.01,0.2,0.003
201907310600,강서구,20,22,13,0.017,0.006,0.0,0.003
