date,region,Fine dust 1 hour (ã/ã¥),Fine dust 24 hour (ã/ã¥),Ultra fine dust(ã/ã¥),Ozon(ppm),NO2(ppm),CO(ppm),SO2(ppm)
201903312100,광진구,12,33,8,0.034,0.013,0.4,0.004
201903312100,강북구,19,38,9,0.045,0.008,0.3,0.002
201903312100,금천구,27,39,15,0.031,0.024,0.4,0.004
201903312100,영등포구,30,42,15,0.024,0.023,0.2,0.004
201903312100,강서구,25,39,13,0.035,0.024,0.4,0.005
201903312100,관악구,21,37,13,0.045,0.014,0.3,0.005
201903312100,구로구,18,34,3,0.037,0.012,0.2,0.005
201903312100,동작구,25,39,14,0.038,0.017,0.3,0.003
201903312100,양천구,22,39,12,0.028,0.027,0.4,0.003
201903312100,강남구,17,33,9,0.03,0.014,0.3,0.005
201903312100,서초구,19,39,11,0.039,0.012,0.2,0.003
201903312100,송파구,20,36,10,0.03,0.022,0.3,0.002
201903312100,강동구,24,37,13,0.038,0.012,0.3,0.004
201903312000,중구,22,35,11,0.041,0.019,0.3,0.002
201903312000,용산구,17,32,10,0.033,0.022,0.3,0.002
201903312000,종로구,18,36,9,0.04,0.011,0.3,0.003
201903312000,마포구,23,41,10,0.035,0.015,0.3,0.004
201903312000,은평구,25,39,8,0.038,0.017,0.6,0.004
201903312000,서대문구,22,37,8,0.036,0.014,0.7,0.002
201903312000,성동구,27,43,13,0.039,0.017,0.3,0.002
201903312000,동대문구,12,33,7,0.041,0.013,0.3,0.002
201903312000,성북구,18,41,5,0.038,0.011,0.5,0.003
201903312000,강북구,21,41,9,0.044,0.008,0.3,0.002
201903312000,광진구,23,37,10,0.033,0.017,0.5,0.004
201903312000,도봉구,13,34,8,0.04,0.008,0.4,0.004
201903312000,노원구,19,40,13,0.034,0.01,0.3,0.003
201903312000,중랑구,14,32,10,0.045,0.012,0.2,0.003
201903312000,관악구,30,40,0,0.047,0.016,0.3,0.005
201903312000,금천구,30,40,17,0.036,0.019,0.3,0.003
201903312000,영등포구,30,43,17,0.03,0.016,0.2,0.004
201903312000,구로구,22,37,4,0.039,0.013,0.2,0.005
201903312000,동작구,29,42,16,0.039,0.019,0.3,0.003
201903312000,강서구,26,41,14,0.038,0.02,0.4,0.005
201903312000,양천구,28,42,13,0.036,0.019,0.4,0.003
201903312000,강동구,26,39,13,0.033,0.02,0.4,0.003
201903312000,강남구,21,36,11,0.029,0.015,0.3,0.006
201903312000,서초구,0,42,9,0.038,0.015,0.2,0.003
201903312000,송파구,25,40,11,0.032,0.023,0.4,0.002
201903311900,중구,21,39,8,0.046,0.013,0.3,0.002
201903311900,용산구,17,37,9,0.04,0.013,0.3,0.002
201903311900,종로구,20,40,10,0.041,0.011,0.3,0.003
201903311900,마포구,29,44,8,0.04,0.01,0.3,0.004
201903311900,서대문구,19,40,8,0.039,0.01,0.7,0.002
201903311900,은평구,21,41,6,0.044,0.011,0.6,0.004
201903311900,성북구,27,48,9,0.039,0.012,0.4,0.003
201903311900,성동구,27,47,9,0.043,0.013,0.3,0.002
201903311900,도봉구,13,40,6,0.045,0.004,0.3,0.004
201903311900,노원구,24,46,13,0.034,0.012,0.3,0.003
201903311900,중랑구,15,38,11,0.047,0.011,0.2,0.003
201903311900,동대문구,14,39,8,0.043,0.013,0.3,0.003
201903311900,강북구,24,47,12,0.046,0.006,0.3,0.002
201903311900,광진구,24,40,11,0.035,0.015,0.5,0.004
201903311900,영등포구,30,48,12,0.031,0.011,0.2,0.004
201903311900,동작구,29,46,14,0.041,0.017,0.3,0.002
201903311900,관악구,24,42,10,0.053,0.01,0.2,0.005
201903311900,금천구,30,44,14,0.04,0.015,0.3,0.002
201903311900,강서구,30,44,13,0.046,0.009,0.3,0.003
201903311900,양천구,29,46,13,0.039,0.016,0.3,0.004
201903311900,구로구,22,40,3,0.043,0.009,0.2,0.005
201903311900,서초구,27,46,9,0.044,0.009,0.2,0.003
201903311900,강남구,20,40,13,0.03,0.014,0.3,0.005
201903311900,강동구,24,43,11,0.036,0.017,0.3,0.003
201903311900,송파구,22,43,12,0.036,0.019,0.3,0.002
201903311800,종로구,23,46,11,0.044,0.009,0.3,0.003
201903311800,용산구,18,43,11,0.038,0.015,0.3,0.002
201903311800,중구,21,45,10,0.05,0.01,0.3,0.002
201903311800,서대문구,20,47,10,0.042,0.008,0.7,0.002
201903311800,마포구,29,50,8,0.039,0.01,0.3,0.003
201903311800,은평구,23,48,7,0.047,0.009,0.6,0.004
201903311800,동대문구,18,46,11,0.047,0.009,0.3,0.002
201903311800,중랑구,17,45,10,0.053,0.008,0.2,0.003
201903311800,성북구,35,51,14,0.042,0.009,0.4,0.003
201903311800,노원구,22,51,12,0.037,0.009,0.3,0.003
201903311800,광진구,19,44,12,0.038,0.012,0.5,0.004
201903311800,도봉구,21,50,7,0.047,0.003,0.3,0.004
201903311800,성동구,27,52,11,0.046,0.01,0.3,0.002
201903311800,강북구,24,52,10,0.048,0.006,0.3,0.002
201903311800,영등포구,33,53,18,0.033,0.008,0.2,0.004
201903311800,양천구,26,51,9,0.042,0.013,0.3,0.003
201903311800,금천구,25,48,10,0.043,0.012,0.3,0.002
201903311800,강서구,25,49,9,0.047,0.009,0.3,0.004
201903311800,관악구,25,47,10,0.054,0.009,0.2,0.005
201903311800,동작구,27,51,10,0.045,0.011,0.3,0.003
201903311800,구로구,25,46,4,0.044,0.008,0.2,0.005
201903311800,강동구,23,48,14,0.04,0.011,0.3,0.003
201903311800,송파구,22,50,15,0.036,0.019,0.3,0.003
201903311800,서초구,25,51,10,0.044,0.009,0.1,0.003
201903311800,강남구,21,46,13,0.034,0.011,0.2,0.005
201903311700,중구,27,52,16,0.054,0.009,0.3,0.002
201903311700,용산구,28,49,19,0.04,0.017,0.3,0.002
201903311700,종로구,31,50,13,0.047,0.008,0.3,0.003
201903311700,은평구,23,52,9,0.05,0.008,0.6,0.004
201903311700,마포구,21,53,14,0.039,0.012,0.3,0.003
201903311700,서대문구,22,52,10,0.046,0.005,0.7,0.002
201903311700,중랑구,25,50,18,0.056,0.007,0.2,0.003
201903311700,도봉구,0,55,22,0.047,0.004,0.3,0.004
201903311700,노원구,33,57,20,0.039,0.01,0.3,0.003
201903311700,강북구,25,58,9,0.05,0.006,0.3,0.002
201903311700,광진구,24,50,13,0.042,0.009,0.5,0.004
201903311700,성북구,27,55,13,0.043,0.009,0.5,0.003
201903311700,동대문구,27,51,17,0.051,0.007,0.3,0.003
201903311700,성동구,27,57,13,0.05,0.01,0.3,0.002
201903311700,구로구,23,52,8,0.045,0.007,0.2,0.005
201903311700,금천구,30,52,17,0.045,0.011,0.3,0.003
201903311700,영등포구,30,57,15,0.03,0.01,0.3,0.004
201903311700,동작구,34,55,18,0.047,0.011,0.3,0.002
201903311700,강서구,27,53,8,0.049,0.008,0.3,0.005
201903311700,양천구,29,56,12,0.044,0.011,0.3,0.003
201903311700,관악구,29,53,9,0.057,0.007,0.2,0.005
201903311700,강동구,30,53,19,0.043,0.01,0.3,0.003
201903311700,강남구,31,50,20,0.037,0.01,0.2,0.005
201903311700,서초구,32,58,24,0.046,0.009,0.2,0.003
201903311700,송파구,34,55,14,0.04,0.017,0.4,0.002
201903311600,종로구,48,53,27,0.049,0.008,0.3,0.003
201903311600,용산구,45,54,30,0.043,0.014,0.3,0.002
201903311600,중구,48,55,28,0.056,0.01,0.3,0.002
201903311600,은평구,32,58,14,0.051,0.009,0.6,0.004
201903311600,서대문구,36,58,15,0.048,0.005,0.7,0.002
201903311600,마포구,37,60,32,0.039,0.014,0.3,0.004
201903311600,광진구,43,57,24,0.042,0.011,0.5,0.004
201903311600,중랑구,53,54,34,0.053,0.01,0.3,0.001
201903311600,노원구,60,61,39,0.039,0.01,0.4,0.003
201903311600,성동구,53,63,20,0.051,0.01,0.3,0.002
201903311600,동대문구,50,56,32,0.052,0.009,0.3,0.003
201903311600,성북구,61,60,26,0.042,0.011,0.6,0.003
201903311600,도봉구,40,56,22,0.048,0.005,0.4,0.004
201903311600,강북구,58,64,31,0.05,0.008,0.3,0.002
201903311600,구로구,34,57,14,0.047,0.007,0.2,0.005
201903311600,영등포구,59,61,17,0.032,0.012,0.2,0.004
201903311600,금천구,50,55,31,0.046,0.012,0.3,0.003
201903311600,관악구,35,57,25,0.057,0.009,0.2,0.005
201903311600,동작구,52,58,34,0.048,0.013,0.3,0.002
201903311600,강서구,39,57,21,0.05,0.009,0.3,0.005
201903311600,양천구,46,60,24,0.044,0.014,0.4,0.003
201903311600,강동구,56,56,36,0.042,0.013,0.4,0.003
201903311600,강남구,49,53,31,0.037,0.009,0.3,0.005
201903311600,송파구,47,58,24,0.042,0.016,0.4,0.002
201903311600,서초구,66,61,40,0.047,0.01,0.2,0.003
201903311500,중구,62,56,33,0.05,0.013,0.4,0.002
201903311500,용산구,58,55,39,0.039,0.017,0.4,0.002
201903311500,종로구,62,55,34,0.042,0.014,0.4,0.003
201903311500,은평구,69,63,33,0.047,0.013,0.7,0.004
201903311500,서대문구,69,61,40,0.044,0.01,0.9,0.002
201903311500,마포구,68,63,34,0.038,0.014,0.4,0.004
201903311500,성북구,70,58,28,0.037,0.015,0.6,0.003
201903311500,노원구,73,59,45,0.037,0.013,0.4,0.003
201903311500,성동구,77,63,38,0.045,0.013,0.4,0.002
201903311500,도봉구,62,58,34,0.046,0.007,0.5,0.005
201903311500,강북구,77,64,39,0.043,0.012,0.4,0.002
201903311500,동대문구,65,55,37,0.046,0.012,0.4,0.002
201903311500,중랑구,62,54,35,0.047,0.01,0.3,0.004
201903311500,광진구,70,61,38,0.038,0.013,0.6,0.004
201903311500,관악구,58,60,38,0.055,0.01,0.3,0.005
201903311500,영등포구,59,60,38,0.031,0.013,0.3,0.004
201903311500,강서구,62,60,34,0.049,0.012,0.4,0.004
201903311500,금천구,58,56,34,0.043,0.016,0.4,0.003
201903311500,구로구,63,59,30,0.044,0.01,0.2,0.005
201903311500,양천구,68,61,33,0.042,0.015,0.4,0.003
201903311500,동작구,64,57,40,0.045,0.015,0.4,0.002
201903311500,강동구,70,57,38,0.04,0.014,0.4,0.003
201903311500,서초구,65,60,35,0.043,0.013,0.2,0.003
201903311500,송파구,67,58,37,0.036,0.02,0.5,0.002
201903311500,강남구,61,54,38,0.034,0.01,0.3,0.004
201903311400,중구,69,55,35,0.046,0.013,0.4,0.002
201903311400,용산구,66,54,38,0.035,0.019,0.4,0.002
201903311400,종로구,71,53,35,0.037,0.016,0.5,0.003
201903311400,은평구,75,60,35,0.043,0.013,0.7,0.004
201903311400,마포구,76,61,32,0.036,0.013,0.4,0.004
201903311400,서대문구,74,58,35,0.038,0.011,0.9,0.002
201903311400,성북구,83,62,36,0.034,0.014,0.6,0.003
201903311400,강북구,91,62,42,0.042,0.01,0.4,0.002
201903311400,중랑구,74,53,39,0.04,0.013,0.3,0.004
201903311400,성동구,84,61,37,0.041,0.014,0.4,0.002
201903311400,노원구,86,59,47,0.033,0.013,0.4,0.003
201903311400,광진구,71,62,38,0.034,0.016,0.6,0.004
201903311400,동대문구,73,53,37,0.04,0.014,0.4,0.003
201903311400,도봉구,71,57,34,0.042,0.007,0.4,0.004
201903311400,구로구,65,59,32,0.04,0.011,0.3,0.005
201903311400,관악구,69,59,35,0.051,0.012,0.3,0.005
201903311400,동작구,74,56,41,0.042,0.016,0.4,0.002
201903311400,양천구,75,59,36,0.038,0.017,0.4,0.003
201903311400,금천구,70,56,36,0.04,0.017,0.4,0.003
201903311400,영등포구,64,59,37,0.029,0.012,0.2,0.004
201903311400,강서구,70,58,34,0.045,0.012,0.4,0.003
201903311400,강남구,72,53,39,0.031,0.013,0.3,0.004
201903311400,송파구,76,55,38,0.033,0.02,0.4,0.002
201903311400,강동구,80,56,44,0.036,0.017,0.4,0.003
201903311400,서초구,86,58,38,0.04,0.013,0.2,0.003
201903311300,용산구,67,50,40,0.036,0.017,0.4,0.002
201903311300,중구,74,52,35,0.045,0.014,0.4,0.002
201903311300,종로구,71,52,38,0.041,0.013,0.4,0.003
201903311300,마포구,89,60,35,0.038,0.01,0.4,0.004
201903311300,은평구,87,60,37,0.043,0.013,0.7,0.003
201903311300,서대문구,89,57,40,0.04,0.01,0.9,0.002
201903311300,노원구,90,59,48,0.034,0.013,0.4,0.003
201903311300,동대문구,80,54,42,0.044,0.011,0.4,0.002
201903311300,성동구,89,58,41,0.042,0.014,0.4,0.002
201903311300,중랑구,74,53,40,0.043,0.013,0.2,0.006
201903311300,성북구,93,60,38,0.035,0.014,0.7,0.003
201903311300,강북구,91,58,42,0.042,0.01,0.4,0.002
201903311300,도봉구,85,57,36,0.042,0.007,0.4,0.004
201903311300,광진구,87,60,42,0.035,0.015,0.6,0.004
201903311300,관악구,80,55,40,0.049,0.011,0.3,0.005
201903311300,동작구,77,56,44,0.041,0.015,0.4,0.002
201903311300,양천구,82,57,41,0.037,0.017,0.4,0.004
201903311300,강서구,84,59,35,0.043,0.011,0.4,0.003
201903311300,영등포구,83,58,39,0.028,0.011,0.2,0.004
201903311300,구로구,81,57,35,0.038,0.012,0.2,0.004
201903311300,금천구,73,57,39,0.039,0.016,0.4,0.002
201903311300,강동구,79,54,45,0.035,0.018,0.4,0.003
201903311300,서초구,78,56,39,0.038,0.015,0.3,0.003
201903311300,강남구,73,52,43,0.031,0.011,0.3,0.005
201903311300,송파구,80,54,38,0.032,0.02,0.5,0.003
201903311200,중구,63,49,34,0.045,0.013,0.4,0.002
201903311200,용산구,62,46,40,0.034,0.018,0.4,0.002
201903311200,종로구,66,50,37,0.039,0.013,0.4,0.003
201903311200,은평구,89,60,38,0.041,0.014,0.7,0.003
201903311200,서대문구,83,57,39,0.037,0.011,0.9,0.002
201903311200,마포구,87,58,37,0.036,0.012,0.4,0.004
201903311200,도봉구,80,55,36,0.041,0.007,0.4,0.004
201903311200,성동구,82,54,46,0.04,0.012,0.4,0.002
201903311200,성북구,77,52,41,0.034,0.014,0.7,0.003
201903311200,강북구,82,55,40,0.04,0.011,0.4,0.002
201903311200,광진구,68,56,30,0.034,0.015,0.6,0.004
201903311200,노원구,74,53,42,0.034,0.011,0.4,0.003
201903311200,동대문구,71,51,39,0.042,0.011,0.4,0.002
201903311200,중랑구,66,48,39,0.041,0.012,0.3,0.002
201903311200,구로구,78,56,35,0.038,0.011,0.2,0.005
201903311200,영등포구,78,56,43,0.028,0.011,0.2,0.004
201903311200,강서구,79,57,36,0.044,0.011,0.4,0.003
201903311200,관악구,78,54,39,0.047,0.011,0.3,0.005
201903311200,동작구,71,55,42,0.04,0.015,0.4,0.002
201903311200,양천구,77,56,40,0.035,0.017,0.4,0.004
201903311200,금천구,65,56,35,0.037,0.017,0.4,0.003
201903311200,강동구,68,51,44,0.035,0.016,0.4,0.003
201903311200,송파구,70,53,40,0.03,0.022,0.4,0.002
201903311200,강남구,64,49,36,0.028,0.011,0.3,0.004
201903311200,서초구,69,53,43,0.038,0.012,0.2,0.003
201903311100,용산구,56,42,36,0.034,0.017,0.4,0.002
201903311100,종로구,62,45,33,0.038,0.013,0.4,0.003
201903311100,중구,59,45,31,0.043,0.014,0.4,0.002
201903311100,서대문구,74,51,35,0.036,0.011,0.9,0.002
201903311100,은평구,75,53,33,0.037,0.017,0.8,0.003
201903311100,마포구,77,55,37,0.033,0.012,0.4,0.004
201903311100,동대문구,61,45,36,0.041,0.011,0.3,0.002
201903311100,성동구,71,52,45,0.04,0.011,0.4,0.002
201903311100,광진구,65,51,37,0.032,0.016,0.6,0.004
201903311100,강북구,74,52,38,0.041,0.009,0.4,0.002
201903311100,노원구,67,50,43,0.032,0.013,0.4,0.003
201903311100,중랑구,60,43,35,0.039,0.013,0.3,0.001
201903311100,성북구,68,48,29,0.034,0.013,0.7,0.003
201903311100,도봉구,69,51,34,0.04,0.006,0.4,0.004
201903311100,영등포구,71,55,40,0.026,0.013,0.3,0.004
201903311100,동작구,67,53,41,0.038,0.017,0.4,0.002
201903311100,강서구,79,55,32,0.041,0.013,0.4,0.003
201903311100,양천구,75,54,38,0.036,0.017,0.4,0.003
201903311100,관악구,72,52,39,0.045,0.013,0.3,0.005
201903311100,금천구,66,53,36,0.034,0.02,0.4,0.003
201903311100,구로구,69,54,34,0.038,0.011,0.2,0.004
201903311100,서초구,60,48,39,0.038,0.013,0.2,0.003
201903311100,송파구,71,50,35,0.03,0.023,0.4,0.002
201903311100,강남구,61,45,36,0.03,0.012,0.3,0.006
201903311100,강동구,62,47,38,0.034,0.016,0.4,0.003
201903311000,용산구,52,38,34,0.031,0.02,0.4,0.002
201903311000,중구,57,42,32,0.042,0.015,0.4,0.002
201903311000,종로구,57,41,30,0.037,0.012,0.4,0.002
201903311000,마포구,65,52,36,0.034,0.011,0.4,0.004
201903311000,은평구,69,50,35,0.037,0.017,0.7,0.003
201903311000,서대문구,64,48,34,0.032,0.014,0.9,0.002
201903311000,노원구,61,46,41,0.031,0.012,0.4,0.003
201903311000,동대문구,57,41,33,0.038,0.013,0.4,0.002
201903311000,성북구,60,43,33,0.031,0.015,0.7,0.003
201903311000,성동구,71,50,40,0.037,0.014,0.4,0.002
201903311000,광진구,60,46,38,0.031,0.016,0.6,0.004
201903311000,도봉구,61,46,34,0.039,0.007,0.4,0.004
201903311000,강북구,70,50,37,0.041,0.008,0.4,0.002
201903311000,중랑구,53,38,33,0.038,0.013,0.3,0.004
201903311000,관악구,71,50,34,0.044,0.014,0.3,0.005
201903311000,동작구,66,49,40,0.037,0.019,0.4,0.002
201903311000,양천구,71,52,36,0.034,0.019,0.5,0.004
201903311000,구로구,66,49,30,0.035,0.014,0.2,0.005
201903311000,금천구,65,50,36,0.036,0.018,0.4,0.003
201903311000,영등포구,66,54,41,0.027,0.011,0.2,0.004
201903311000,강서구,67,52,32,0.041,0.013,0.4,0.003
201903311000,강남구,57,41,34,0.03,0.012,0.3,0.005
201903311000,강동구,58,43,38,0.032,0.016,0.4,0.004
201903311000,송파구,69,47,39,0.028,0.023,0.4,0.002
201903311000,서초구,66,44,38,0.038,0.011,0.2,0.003
201903310900,종로구,51,37,32,0.036,0.013,0.4,0.002
201903310900,용산구,49,34,33,0.031,0.018,0.4,0.002
201903310900,중구,52,38,32,0.04,0.016,0.4,0.002
201903310900,은평구,62,45,32,0.036,0.016,0.7,0.004
201903310900,서대문구,64,43,34,0.032,0.014,0.9,0.002
201903310900,마포구,66,48,36,0.034,0.011,0.4,0.004
201903310900,광진구,58,42,33,0.03,0.015,0.6,0.004
201903310900,동대문구,52,37,33,0.037,0.014,0.4,0.002
201903310900,노원구,55,42,41,0.03,0.014,0.4,0.003
201903310900,성북구,51,39,29,0.031,0.014,0.7,0.003
201903310900,성동구,73,48,39,0.037,0.012,0.4,0.002
201903310900,도봉구,56,41,34,0.038,0.007,0.4,0.004
201903310900,강북구,63,48,37,0.04,0.008,0.4,0.002
201903310900,중랑구,47,34,36,0.036,0.014,0.3,0.005
201903310900,양천구,68,49,36,0.034,0.02,0.5,0.002
201903310900,관악구,66,47,38,0.043,0.014,0.3,0.005
201903310900,금천구,64,45,33,0.033,0.019,0.4,0.002
201903310900,영등포구,66,49,36,0.025,0.013,0.2,0.004
201903310900,강서구,69,48,33,0.04,0.013,0.4,0.003
201903310900,동작구,60,44,42,0.036,0.018,0.4,0.002
201903310900,구로구,66,45,32,0.033,0.016,0.3,0.004
201903310900,송파구,59,42,35,0.028,0.021,0.4,0.002
201903310900,강동구,51,39,38,0.031,0.017,0.4,0.003
201903310900,강남구,51,36,34,0.026,0.012,0.3,0.006
201903310900,서초구,50,39,35,0.035,0.014,0.2,0.003
201903310800,중구,41,34,30,0.037,0.017,0.4,0.003
201903310800,종로구,41,34,30,0.034,0.013,0.4,0.003
201903310800,용산구,37,31,31,0.025,0.025,0.4,0.002
201903310800,은평구,53,41,29,0.037,0.014,0.7,0.003
201903310800,마포구,62,44,36,0.031,0.012,0.4,0.004
201903310800,서대문구,51,38,38,0.033,0.011,0.9,0.002
201903310800,도봉구,52,36,36,0.037,0.007,0.4,0.004
201903310800,중랑구,37,31,31,0.034,0.014,0.3,0.003
201903310800,강북구,55,44,36,0.039,0.008,0.4,0.002
201903310800,노원구,48,38,38,0.029,0.013,0.4,0.003
201903310800,광진구,40,38,35,0.029,0.015,0.6,0.004
201903310800,성동구,56,45,43,0.036,0.012,0.4,0.002
201903310800,동대문구,41,33,30,0.035,0.014,0.4,0.003
201903310800,성북구,41,35,30,0.028,0.016,0.7,0.003
201903310800,양천구,59,45,34,0.031,0.019,0.4,0.002
201903310800,구로구,55,39,32,0.032,0.015,0.2,0.004
201903310800,강서구,57,43,32,0.037,0.015,0.4,0.003
201903310800,금천구,51,40,33,0.031,0.019,0.4,0.002
201903310800,영등포구,61,45,39,0.026,0.011,0.2,0.004
201903310800,관악구,52,43,37,0.041,0.013,0.3,0.005
201903310800,동작구,50,41,36,0.034,0.019,0.4,0.002
201903310800,강남구,41,33,31,0.027,0.012,0.3,0.005
201903310800,송파구,44,38,36,0.027,0.021,0.4,0.002
201903310800,강동구,42,36,36,0.03,0.017,0.4,0.003
201903310800,서초구,39,35,36,0.033,0.014,0.2,0.003
201903310700,용산구,35,29,32,0.029,0.017,0.4,0.002
201903310700,종로구,36,32,30,0.034,0.012,0.4,0.002
201903310700,중구,37,32,27,0.039,0.014,0.4,0.002
201903310700,서대문구,38,35,34,0.033,0.01,0.9,0.002
201903310700,은평구,46,38,30,0.035,0.014,0.8,0.004
201903310700,마포구,47,39,34,0.031,0.01,0.4,0.004
201903310700,노원구,42,36,35,0.028,0.013,0.4,0.003
201903310700,강북구,49,41,33,0.038,0.008,0.4,0.002
201903310700,성북구,35,34,26,0.029,0.012,0.7,0.003
201903310700,동대문구,35,30,27,0.035,0.012,0.4,0.003
201903310700,도봉구,41,32,33,0.037,0.006,0.4,0.004
201903310700,중랑구,34,29,29,0.033,0.014,0.3,0.003
201903310700,성동구,48,42,42,0.036,0.012,0.4,0.002
201903310700,광진구,40,37,34,0.028,0.016,0.6,0.004
201903310700,영등포구,50,41,41,0.025,0.013,0.2,0.004
201903310700,양천구,47,41,32,0.032,0.016,0.4,0.003
201903310700,동작구,43,38,37,0.035,0.016,0.4,0.002
201903310700,금천구,46,38,33,0.033,0.017,0.4,0.003
201903310700,관악구,47,40,38,0.041,0.013,0.3,0.005
201903310700,구로구,47,35,31,0.032,0.012,0.3,0.004
201903310700,강서구,47,39,29,0.035,0.015,0.4,0.003
201903310700,송파구,43,35,36,0.028,0.018,0.5,0.002
201903310700,강동구,40,34,32,0.03,0.014,0.5,0.003
201903310700,강남구,36,31,31,0.027,0.011,0.3,0.005
201903310700,서초구,35,33,30,0.034,0.013,0.3,0.003
201903310600,종로구,31,31,25,0.034,0.011,0.5,0.002
201903310600,용산구,28,28,27,0.029,0.016,0.5,0.002
201903310600,중구,31,31,25,0.037,0.012,0.5,0.002
201903310600,마포구,37,37,28,0.033,0.009,0.4,0.004
201903310600,서대문구,36,34,34,0.034,0.007,0.9,0.002
201903310600,은평구,37,36,28,0.035,0.012,0.8,0.004
201903310600,성북구,36,33,24,0.031,0.01,0.7,0.003
201903310600,중랑구,29,28,27,0.036,0.011,0.3,0.004
201903310600,노원구,36,34,30,0.029,0.011,0.5,0.003
201903310600,도봉구,34,29,31,0.037,0.006,0.5,0.004
201903310600,강북구,41,39,30,0.037,0.008,0.4,0.002
201903310600,성동구,44,40,32,0.034,0.011,0.4,0.002
201903310600,광진구,0,0,34,0.029,0.013,0.7,0.003
201903310600,동대문구,31,29,26,0.035,0.01,0.4,0.003
201903310600,관악구,41,38,32,0.041,0.011,0.3,0.005
201903310600,동작구,37,37,31,0.034,0.014,0.4,0.002
201903310600,영등포구,39,39,38,0.027,0.011,0.3,0.003
201903310600,강서구,40,37,27,0.038,0.011,0.4,0.003
